sample_id,variable,class_label,probability,known_label,predicted_label,split
SNU-1033,Erlotinib,,,,-0.015036670491099358,train
COR-L24,Erlotinib,,,,-0.008648584596812725,train
WSU-DLCL2,Erlotinib,,,,0.019523171707987785,train
ECC12,Erlotinib,,,,-0.060080304741859436,train
HCC1806,Erlotinib,,,0.202094054607404,0.2667611241340637,train
Lu-99A,Erlotinib,,,0.0935112861463288,0.015880385413765907,train
RERF-LC-Ad1,Erlotinib,,,,0.1566658467054367,train
SF172,Erlotinib,,,,0.2219569832086563,train
SNU-1079,Erlotinib,,,,0.14395731687545776,train
G-401,Erlotinib,,,0.0238411707730038,0.003756599733605981,train
SK-MM-2,Erlotinib,,,0.174156172063407,0.020723365247249603,train
IGR-37,Erlotinib,,,0.0326273087860175,0.01715065725147724,train
CMK-11-5,Erlotinib,,,,0.02117379754781723,train
UM-UC-3,Erlotinib,,,0.0,0.005868787411600351,train
LN-340,Erlotinib,,,,0.08791990578174591,train
HCC1171,Erlotinib,,,,0.1341378539800644,train
NCI-H69,Erlotinib,,,,0.03582398220896721,train
LN-235,Erlotinib,,,,0.11586260050535202,train
NCI-H23,Erlotinib,,,0.0122367471885851,0.02433309704065323,train
Karpas-620,Erlotinib,,,0.0213122057174258,0.014031702652573586,train
SW1573,Erlotinib,,,0.0707136922847403,0.09027408063411713,train
CHP-126,Erlotinib,,,,-0.022901633754372597,train
DV-90,Erlotinib,,,0.145650783489382,0.11942620575428009,train
NCI-H522,Erlotinib,,,0.0403443205178365,0.04531184583902359,train
NCI-H1944,Erlotinib,,,0.105103912944344,0.07619407027959824,train
Caov-4,Erlotinib,,,,0.08042041212320328,train
DK-MG,Erlotinib,,,0.0273288019534314,0.041124336421489716,train
SNU-407,Erlotinib,,,,0.06793317198753357,train
HCC78,Erlotinib,,,0.0077521003033489,0.05067779868841171,train
HT,Erlotinib,,,0.0,0.02280515804886818,train
KYM-1,Erlotinib,,,0.0,0.0006220804643817246,train
KLM-1,Erlotinib,,,,0.24873590469360352,train
GDM-1,Erlotinib,,,,0.03622244670987129,train
T24,Erlotinib,,,0.0768022402098758,0.08834638446569443,train
HK-2 [Human kidney],Erlotinib,,,,0.01724984496831894,train
Hs 618.T,Erlotinib,,,,-0.015606554225087166,train
JHH-2,Erlotinib,,,0.0764561426940383,0.06324446946382523,train
HEC-1-B,Erlotinib,,,0.067324354538357,0.07232604920864105,train
Hs 274.T,Erlotinib,,,,0.013118136674165726,train
SW1463,Erlotinib,,,,0.07625550031661987,train
TE 125.T,Erlotinib,,,,0.02338642068207264,train
KMS-27,Erlotinib,,,,0.01527504250407219,train
LN-215,Erlotinib,,,,0.0036593079566955566,train
TOV-21G,Erlotinib,,,0.0680697732550301,0.08078579604625702,train
Panc 10.05,Erlotinib,,,0.0565475629518381,0.06596815586090088,train
GA-10,Erlotinib,,,,0.025706162676215172,train
TE-1,Erlotinib,,,0.0982104210622835,0.12089031934738159,train
CAS-1,Erlotinib,,,0.004626415726796,0.02303401194512844,train
TEN,Erlotinib,,,0.0,0.00036322162486612797,train
COLO 800,Erlotinib,,,,0.02022365666925907,train
RERF-LC-MS,Erlotinib,,,0.0,0.015196548774838448,train
COV434,Erlotinib,,,,-0.0065709385089576244,train
SLR26,Erlotinib,,,,0.10891805589199066,train
REC-1,Erlotinib,,,,-0.036017268896102905,train
Rh30,Erlotinib,,,0.0078888326839729,0.01522949617356062,train
JHOS-2,Erlotinib,,,0.0096661428907013,0.04976324364542961,train
RERF-LC-A1,Erlotinib,,,0.039469144135859,0.03772663697600365,train
BL-41,Erlotinib,,,0.0095987380447434,0.025031428784132004,train
T84,Erlotinib,,,0.0637663383324368,0.07610047608613968,train
KMBC-2,Erlotinib,,,0.0160264888319069,0.022570108994841576,train
JHH-5,Erlotinib,,,0.22465609505044,0.17048239707946777,train
PLC/PRF/5,Erlotinib,,,0.0886662101862819,0.06335044652223587,train
MOLP-2,Erlotinib,,,,-0.022117432206869125,train
Hs 839.T,Erlotinib,,,,0.04137144237756729,train
COV362,Erlotinib,,,,0.03215295076370239,train
COR-L47,Erlotinib,,,,-0.031159160658717155,train
HOS,Erlotinib,,,0.0,0.005371433217078447,train
Mel JuSo,Erlotinib,,,,-0.0022128750570118427,train
NCI-H2342,Erlotinib,,,,0.15229707956314087,train
PK-45H,Erlotinib,,,0.0409515063862812,0.03255773335695267,train
OC 316,Erlotinib,,,0.0341578512748455,0.02199149876832962,train
Kasumi-6,Erlotinib,,,,0.04756474122405052,train
TE-10,Erlotinib,,,,0.16187216341495514,train
EFE-184,Erlotinib,,,0.103552446743147,0.12740135192871094,train
NCI-H2196,Erlotinib,,,,0.016667312011122704,train
NCI-H1184,Erlotinib,,,0.0,-0.06737663596868515,train
SNU-761,Erlotinib,,,,0.008440906181931496,train
SNU-601,Erlotinib,,,,0.021169520914554596,train
SiMa,Erlotinib,,,0.0,0.022036496549844742,train
Huh-7,Erlotinib,,,,0.05552433803677559,train
KE-97,Erlotinib,,,0.089743233031866,0.031077804043889046,train
NCI-H460,Erlotinib,,,0.0156850277955704,0.026572860777378082,train
WM88,Erlotinib,,,0.0046589396475744,0.014414474368095398,train
HT-1197,Erlotinib,,,0.0581736015518673,0.11605701595544815,train
KYSE-140,Erlotinib,,,0.290069558925785,0.3149174451828003,train
HLE,Erlotinib,,,0.0274767936306091,0.02134392037987709,train
HCC15,Erlotinib,,,0.027726216792311,0.023722440004348755,train
A2780,Erlotinib,,,0.0182631271735792,0.010302482172846794,train
HEC-265,Erlotinib,,,0.0,0.009249253198504448,train
KYSE-410,Erlotinib,,,0.0661153584914752,0.07756808400154114,train
253J,Erlotinib,,,,0.11769650876522064,train
NMC-G1,Erlotinib,,,,0.0784279927611351,train
NUGC-2,Erlotinib,,,,0.23702764511108398,train
QGP-1,Erlotinib,,,0.0604716766752486,0.02378244511783123,train
SU-DHL-4,Erlotinib,,,0.0581571366210038,0.024853453040122986,train
HDLM-2,Erlotinib,,,,-0.09072224795818329,train
CHL-1,Erlotinib,,,0.131031637107937,0.040203459560871124,train
NCI-H1436,Erlotinib,,,,0.021709773689508438,train
RT112/84,Erlotinib,,,,0.062005944550037384,train
LN-319,Erlotinib,,,,0.08511761575937271,train
U-BLC1,Erlotinib,,,,0.1966792643070221,train
HuT 102,Erlotinib,,,,-0.05629067122936249,train
Evsa-T,Erlotinib,,,,0.07356411963701248,train
IA-LM,Erlotinib,,,0.0282183600503712,0.019987531006336212,train
ES-2,Erlotinib,,,0.0207823472235324,0.012177988886833191,train
KYSE-510,Erlotinib,,,0.0072697969032743,0.02610180154442787,train
JHOM-2B,Erlotinib,,,,-0.037510741502046585,train
OVMANA,Erlotinib,,,0.0221955939297399,0.023038214072585106,train
A-204,Erlotinib,,,0.0132449010203385,-0.00409775972366333,train
HEC-59,Erlotinib,,,0.0231255701168466,0.030924832448363304,train
JHH-7,Erlotinib,,,0.064003193556415,0.0637112408876419,train
HCC2157,Erlotinib,,,,0.09104841202497482,train
JK-1,Erlotinib,,,,0.02663770690560341,train
SK-MEL-30,Erlotinib,,,0.0053500624689049,-0.00025715460651554167,train
HLF-a,Erlotinib,,,,-0.030029037967324257,train
KCI-MOH1,Erlotinib,,,0.163729617773422,0.0614197812974453,train
YKG-1,Erlotinib,,,0.0378246556038961,0.024287626147270203,train
SW1116,Erlotinib,,,,0.08809339255094528,train
SK-MEL-31,Erlotinib,,,0.0229383589159689,0.014028717763721943,train
AN3-CA,Erlotinib,,,0.0336364536691071,0.02391800470650196,train
BICR 18,Erlotinib,,,,0.17245028913021088,train
Caov-3,Erlotinib,,,,0.19203704595565796,train
SNU-5,Erlotinib,,,,0.06491990387439728,train
HLC-1,Erlotinib,,,,0.15727145969867706,train
NALM-6,Erlotinib,,,,0.02028186246752739,train
ECC10,Erlotinib,,,,-0.04501868784427643,train
IST-Mes1,Erlotinib,,,0.0301124999999999,0.04924008250236511,train
D341 Med,Erlotinib,,,,0.029240695759654045,train
RCC4,Erlotinib,,,,0.09295175224542618,train
SK-RC-31,Erlotinib,,,,-0.05726873129606247,train
JHH-4,Erlotinib,,,0.0546806254132545,0.05308522284030914,train
Hs 819.T,Erlotinib,,,,0.03486160561442375,train
ZR-75-1,Erlotinib,,,0.113728781027,0.08033300936222076,train
NCI-H747,Erlotinib,,,0.0854438275693443,0.06942073255777359,train
NCI-H1581,Erlotinib,,,0.0,-0.008541980758309364,train
LP-1,Erlotinib,,,0.0,0.007614769507199526,train
NCI-H1105,Erlotinib,,,,-0.012211678549647331,train
NCI-H1385,Erlotinib,,,,0.0314096063375473,train
NCI-H2009,Erlotinib,,,0.0812374464357929,0.1105005294084549,train
KO52,Erlotinib,,,0.0654167281139243,0.020666707307100296,train
SNU-840,Erlotinib,,,,0.1429409682750702,train
VMRC-RCW,Erlotinib,,,0.009323782911607,0.0878947526216507,train
Kuramochi,Erlotinib,,,0.0934454016671447,0.04673111066222191,train
HEC-6,Erlotinib,,,0.0,0.005182924214750528,train
KYSE-70,Erlotinib,,,0.171711681503882,0.14420820772647858,train
A-549,Erlotinib,,,0.0812118077477125,0.07125888764858246,train
HCC366,Erlotinib,,,,0.11923159658908844,train
JHUEM-1,Erlotinib,,,,0.12439709156751633,train
GB-1,Erlotinib,,,0.0524058757243449,0.07441966980695724,train
IM95,Erlotinib,,,,0.10476820915937424,train
Hs 571.T,Erlotinib,,,,0.03259974718093872,train
HuCC-T1,Erlotinib,,,0.0758539329680988,0.06370122730731964,train
OVKATE,Erlotinib,,,,0.16372758150100708,train
MDA-MB-231,Erlotinib,,,,0.055753085762262344,train
HCC1195,Erlotinib,,,,0.15029358863830566,train
Pfeiffer,Erlotinib,,,0.128442704007119,0.012112017720937729,train
SKM-1,Erlotinib,,,,0.06513133645057678,train
SW900,Erlotinib,,,0.0325738478208323,0.113827183842659,train
TC-32,Erlotinib,,,,-0.026055948808789253,train
JURL-MK1,Erlotinib,,,,0.01103469729423523,train
D283 Med,Erlotinib,,,,-0.023219304159283638,train
HPAF-II,Erlotinib,,,0.0623307309772142,0.03980697691440582,train
NCI-H2170,Erlotinib,,,0.198096525046799,0.066706083714962,train
Hs 604.T,Erlotinib,,,,-0.005659919232130051,train
NCI-H524,Erlotinib,,,,-0.03374769538640976,train
OUMS-23,Erlotinib,,,,0.023470135405659676,train
SCC-15,Erlotinib,,,,0.203224778175354,train
RT-4,Erlotinib,,,0.16739683663155,0.13044048845767975,train
HCC364,Erlotinib,,,,-0.0022568521089851856,train
SK-MES-1,Erlotinib,,,0.272357387064309,0.27565568685531616,train
GR-M,Erlotinib,,,,0.08663827925920486,train
HCC1599,Erlotinib,,,,0.04941139370203018,train
UOK101,Erlotinib,,,,0.08589133620262146,train
NALM-1,Erlotinib,,,,-0.021584119647741318,train
TE-5,Erlotinib,,,0.026737511299685,0.032569579780101776,train
TC-71,Erlotinib,,,0.0,-0.0011928543681278825,train
MOG-G-CCM,Erlotinib,,,0.0,0.01923476904630661,train
Hs 683,Erlotinib,,,0.0118898423501595,0.024532034993171692,train
Raji,Erlotinib,,,0.0,0.024612057954072952,train
NCI-H2126,Erlotinib,,,,0.21776016056537628,train
ChaGo-K-1,Erlotinib,,,,0.11927585303783417,train
BICR 6,Erlotinib,,,,0.19031739234924316,train
K029AX,Erlotinib,,,0.0,0.020861255005002022,train
COLO 704,Erlotinib,,,,-0.039775148034095764,train
JIMT-1,Erlotinib,,,,0.19358128309249878,train
Lu-65,Erlotinib,,,,0.050203364342451096,train
OELE,Erlotinib,,,,-0.032669033855199814,train
TE-8,Erlotinib,,,,0.1619369089603424,train
PE/CA-PJ15,Erlotinib,,,,0.26418352127075195,train
KYSE-450,Erlotinib,,,0.208821358045585,0.1881689727306366,train
GP2d,Erlotinib,,,,0.15218259394168854,train
FaDu,Erlotinib,,,0.202366269449161,0.09057195484638214,train
NCI-H1876,Erlotinib,,,,0.03167170286178589,train
A4/Fukuda,Erlotinib,,,,0.02170279435813427,train
TGBC11TKB,Erlotinib,,,,0.045827481895685196,train
Ki-JK,Erlotinib,,,,0.011000677943229675,train
CAL-12T,Erlotinib,,,0.282588685784174,0.27345436811447144,train
A-375,Erlotinib,,,0.0345979103829177,0.02293892204761505,train
Hs 739.T,Erlotinib,,,0.0,0.012331404723227024,train
Hs 578T,Erlotinib,,,0.0132344841789967,0.028373250737786293,train
PE/CA-PJ41 (clone D2),Erlotinib,,,,0.23591098189353943,train
HCC2814,Erlotinib,,,,0.1810758411884308,train
MDA-MB-175-VII,Erlotinib,,,0.157212631566185,0.15393708646297455,train
SK-N-FI,Erlotinib,,,0.0,-0.002932807430624962,train
SNU-308,Erlotinib,,,,0.17172452807426453,train
8305C,Erlotinib,,,0.0298521375705681,0.0705900490283966,train
SNU-8,Erlotinib,,,,0.10814359784126282,train
NCI-H838,Erlotinib,,,,0.028768666088581085,train
NCI-H1781,Erlotinib,,,,0.13566677272319794,train
PC-3,Erlotinib,,,0.0519043608550188,0.061175387352705,train
JL-1,Erlotinib,,,,0.1427154839038849,train
647V,Erlotinib,,,,0.25053539872169495,train
COR-L311,Erlotinib,,,,-0.0276319719851017,train
SW579,Erlotinib,,,0.0168461112871541,0.03391023725271225,train
KMS-28BM,Erlotinib,,,,0.02230442501604557,train
KP-N-SI9s,Erlotinib,,,0.0729198755695362,0.06537628173828125,train
U-178MG,Erlotinib,,,,0.030765680596232414,train
HuTu 80,Erlotinib,,,,0.018764369189739227,train
LC-1/sq-SF,Erlotinib,,,0.115469678393687,0.14122118055820465,train
NCI-H2141,Erlotinib,,,,-0.007124758325517178,train
NCI-H508,Erlotinib,,,,0.12344536185264587,train
IOMM-Lee,Erlotinib,,,,-0.022197958081960678,train
SUIT-2,Erlotinib,,,0.12975502270627,0.12237489223480225,train
CJM [Human melanoma],Erlotinib,,,,0.09613600373268127,train
MUTZ-5,Erlotinib,,,,-0.05325721949338913,train
8505C,Erlotinib,,,0.0308762725344076,0.056942418217659,train
ST486,Erlotinib,,,,0.02067258395254612,train
Rh18,Erlotinib,,,,0.03176209703087807,train
OC 314,Erlotinib,,,0.0414152166324963,0.04850595444440842,train
SU-DHL-10,Erlotinib,,,0.0,0.024340379983186722,train
SCC-25,Erlotinib,,,,0.2189866304397583,train
NCI-H226,Erlotinib,,,0.0059545026920058,0.01831848733127117,train
RT-112,Erlotinib,,,0.0563652566288176,0.11345233768224716,train
SCC-4,Erlotinib,,,,0.19554448127746582,train
Detroit 562,Erlotinib,,,0.115415781570674,0.14036035537719727,train
HMEL,Erlotinib,,,,0.13653364777565002,train
NCI-H2444,Erlotinib,,,0.0568650212005285,0.08682945370674133,train
ME-1 [Human leukemia],Erlotinib,,,,0.0010774453403428197,train
MOLM-6,Erlotinib,,,,0.07608238607645035,train
SNU-283,Erlotinib,,,,0.0774393156170845,train
SNU-626,Erlotinib,,,,0.06680303812026978,train
PL-21,Erlotinib,,,,0.06540893018245697,train
NCI-H209,Erlotinib,,,,0.008073356002569199,train
KATO III,Erlotinib,,,,0.04130368307232857,train
HT-1376,Erlotinib,,,0.11419338041038,0.15132148563861847,train
SNU-668,Erlotinib,,,,0.054164331406354904,train
KHM-1B,Erlotinib,,,0.049218625041717,0.03236527368426323,train
LS180,Erlotinib,,,,0.10884707421064377,train
SNU-182,Erlotinib,,,0.126462530716505,0.1353171020746231,train
SH-4,Erlotinib,,,,0.04694453626871109,train
MDST8,Erlotinib,,,,0.004500485025346279,train
ACC-MESO-1,Erlotinib,,,,0.018974602222442627,train
MeWo,Erlotinib,,,0.0,-0.00937703438103199,train
HT-144,Erlotinib,,,0.0572195858802345,0.01823234371840954,train
KMRC-3,Erlotinib,,,,0.10621873289346695,train
NCI-H1373,Erlotinib,,,0.0471664690357,0.0563087984919548,train
SW948,Erlotinib,,,,0.11330796033143997,train
NCI-H1648,Erlotinib,,,0.0904114667864765,0.10927097499370575,train
Capan-2,Erlotinib,,,0.0555885170622082,0.07986317574977875,train
YMB-1,Erlotinib,,,,0.10543008148670197,train
Hs 600.T,Erlotinib,,,,0.02290794812142849,train
EFM-19,Erlotinib,,,0.0049819041613393,0.04487984627485275,train
NCI-N87,Erlotinib,,,0.0916116474473374,0.09899797290563583,train
A-1207,Erlotinib,,,,0.044036123901605606,train
HCC827,Erlotinib,,,0.577869216226715,0.5438084602355957,train
HPAC,Erlotinib,,,0.0644894115874022,0.058168329298496246,train
SNU-C4,Erlotinib,,,,0.06892453879117966,train
TE-9,Erlotinib,,,0.0809057812802422,0.10034637898206711,train
HCC1569,Erlotinib,,,0.0068813097414282,0.08638090640306473,train
Hs 888.T,Erlotinib,,,,0.018464313820004463,train
SK-MEL-28,Erlotinib,,,,0.0099662309512496,train
SNU-685,Erlotinib,,,,0.03992900252342224,train
WM793,Erlotinib,,,0.0280512493673766,0.027777446433901787,train
MKN45,Erlotinib,,,0.027027568716618,-0.015377113595604897,train
SNU-1105,Erlotinib,,,,0.01357758603990078,train
OC 315,Erlotinib,,,0.052315315474671,0.05056823417544365,train
CAL-54,Erlotinib,,,,0.1880965679883957,train
P3HR-1,Erlotinib,,,0.0,0.025481024757027626,train
BL-70,Erlotinib,,,0.0071939968305693,0.02628413401544094,train
DFCI024,Erlotinib,,,,0.08038263022899628,train
NCI-H661,Erlotinib,,,0.0029913890869735,0.0029861279763281345,train
A2058,Erlotinib,,,0.0203164321242007,0.013116092421114445,train
NCI-H196,Erlotinib,,,,0.02218666672706604,train
Panc 02.13,Erlotinib,,,,0.22822658717632294,train
CAL-78,Erlotinib,,,0.0301368569813702,0.024501189589500427,train
A101D,Erlotinib,,,,0.011902589350938797,train
SIG-M5,Erlotinib,,,0.126180404243534,0.09033961594104767,train
HCC1419,Erlotinib,,,,0.10340876877307892,train
Ishikawa (Heraklio) 02 ER-,Erlotinib,,,0.218491325974419,0.24394038319587708,train
NCI-H1703,Erlotinib,,,0.0569925607990749,0.04986608028411865,train
Panc 03.27,Erlotinib,,,0.0627539316471438,0.07872214913368225,train
SNU-61,Erlotinib,,,,0.053137123584747314,train
SK-UT-1,Erlotinib,,,,0.05086808279156685,train
RKN,Erlotinib,,,0.0210373946360292,0.02273508906364441,train
COLO 818,Erlotinib,,,,0.02731110155582428,train
IGR-39,Erlotinib,,,0.0072505093170284,0.02336237207055092,train
HCC1428,Erlotinib,,,,0.021042898297309875,train
NCI-H1651,Erlotinib,,,0.0427770897570794,0.03025699034333229,train
OVSAHO,Erlotinib,,,0.028593683053534,0.0546557642519474,train
SaOS-2,Erlotinib,,,0.0053370879909102,0.008679247461259365,train
TCC-PAN2,Erlotinib,,,,0.07402089238166809,train
COLO 668,Erlotinib,,,,0.012334875762462616,train
MM1.S,Erlotinib,,,,-0.0034033264964818954,train
NUGC-3,Erlotinib,,,0.236166481231863,0.23822754621505737,train
H4,Erlotinib,,,0.0303917922741951,0.038853179663419724,train
42-MG-BA,Erlotinib,,,0.0910999117227594,0.09008455276489258,train
DB,Erlotinib,,,,0.0280916728079319,train
8-MG-BA,Erlotinib,,,0.0742306712571944,0.05644841492176056,train
VM-CUB-1,Erlotinib,,,,0.15504582226276398,train
EFO-27,Erlotinib,,,0.161534838593571,0.1660124808549881,train
MES-SA,Erlotinib,,,0.0021052305869831,-0.0027839895337820053,train
Mino,Erlotinib,,,0.123214185346362,-0.034452199935913086,train
NCI-H810,Erlotinib,,,0.0,-0.03346782177686691,train
SLR23,Erlotinib,,,,0.09915567189455032,train
TE 159.T,Erlotinib,,,,0.01972697116434574,train
WM115,Erlotinib,,,0.0093040083597805,0.01357423048466444,train
NCI-H358,Erlotinib,,,0.188750461482114,0.16959679126739502,train
OVTOKO,Erlotinib,,,0.105820028525121,0.13027416169643402,train
DoHH2,Erlotinib,,,0.0,0.02298050932586193,train
KMRC-20,Erlotinib,,,,0.08944224566221237,train
KP-4,Erlotinib,,,0.0227589220206098,0.02281295508146286,train
NCI-H1623,Erlotinib,,,,0.1817718893289566,train
Panc 04.03,Erlotinib,,,0.111468825066676,0.07598792016506195,train
SLR24,Erlotinib,,,,0.11839621514081955,train
KMS-20,Erlotinib,,,,0.03691190481185913,train
YD-10B,Erlotinib,,,,0.21872293949127197,train
Hs 766T,Erlotinib,,,0.0991126936068783,0.11192993074655533,train
Hep 3B2.1-7,Erlotinib,,,0.0,0.029196850955486298,train
NCI-H1437,Erlotinib,,,,0.08230569213628769,train
BC-3C,Erlotinib,,,,0.21004718542099,train
NCI-H1869,Erlotinib,,,0.152424158416781,0.13800959289073944,train
ONS-76,Erlotinib,,,0.0214716122271844,0.03808791562914848,train
LS513,Erlotinib,,,,0.031824853271245956,train
SH-SY5Y,Erlotinib,,,,0.007883789017796516,train
Hs 934.T,Erlotinib,,,,0.026820264756679535,train
U2OS,Erlotinib,,,0.0449365561233068,0.06249302998185158,train
Calu-1,Erlotinib,,,0.0088052462003865,0.024993957951664925,train
ACHN,Erlotinib,,,0.181831477887917,0.2229052633047104,train
CCK-81,Erlotinib,,,0.207388862765003,0.27005210518836975,train
SK-MEL-3,Erlotinib,,,,0.04104414954781532,train
SLR21,Erlotinib,,,,0.05892680585384369,train
HEC-151,Erlotinib,,,0.243795907921615,0.2585480809211731,train
Sq-1,Erlotinib,,,0.0680186397544565,0.09429927170276642,train
HCC1500,Erlotinib,,,,0.04017439857125282,train
MPP 89,Erlotinib,,,0.0190493875298152,0.0313384011387825,train
OPM-2,Erlotinib,,,0.0670311385708233,0.023775015026330948,train
COLO 680N,Erlotinib,,,,0.2022823989391327,train
LN-382,Erlotinib,,,,0.05820566043257713,train
NCI-H596,Erlotinib,,,,0.16905364394187927,train
OVISE,Erlotinib,,,,0.11327680945396423,train
SNU-878,Erlotinib,,,,0.06973609328269958,train
G-361,Erlotinib,,,0.078325331356097,0.07088103145360947,train
DBTRG-05MG,Erlotinib,,,0.0295293703939529,0.04244817793369293,train
NCI-H2087,Erlotinib,,,0.0773694104553063,0.11774913966655731,train
KYSE-270,Erlotinib,,,,0.2544788420200348,train
OVK18,Erlotinib,,,,0.026783514767885208,train
SNU-520,Erlotinib,,,,-0.03230853006243706,train
KYSE-180,Erlotinib,,,0.202348591328392,0.20806770026683807,train
UM-UC-1,Erlotinib,,,,0.2345258891582489,train
TF-1,Erlotinib,,,,0.07672861218452454,train
RCM-1 [Human rectum adenocarcinoma],Erlotinib,,,,0.030822180211544037,train
HPB-ALL,Erlotinib,,,,0.04287031292915344,train
A-673,Erlotinib,,,0.0132935443628987,0.041320398449897766,train
NCI-H2172,Erlotinib,,,,0.09997470676898956,train
VMRC-RCZ,Erlotinib,,,0.0380711745358432,0.06196252629160881,train
MIA PaCa-2,Erlotinib,,,0.0151349256793501,0.01788504794239998,train
Ci-1,Erlotinib,,,0.0,0.017559269443154335,train
SNU-475,Erlotinib,,,0.0611929252113123,0.05425070598721504,train
SJSA-1,Erlotinib,,,0.0369315976788424,0.04054892435669899,train
COR-L95,Erlotinib,,,,0.03496190533041954,train
SNU-489,Erlotinib,,,,0.015710782259702682,train
VMRC-LCP,Erlotinib,,,,0.17717453837394714,train
TE-15,Erlotinib,,,0.237841669361768,0.3130689263343811,train
HMC-1-8,Erlotinib,,,0.0194228408584924,0.020693346858024597,train
HuP-T3,Erlotinib,,,0.0448855558355754,0.0691179558634758,train
EC-GI-10,Erlotinib,,,,0.23171466588974,train
NCI-H1838,Erlotinib,,,,0.16422751545906067,train
TALL-1 [Human adult T-ALL],Erlotinib,,,,0.026008473709225655,train
U-251MG,Erlotinib,,,,0.04220347851514816,train
HCT 116,Erlotinib,,,0.0291910516115331,0.011357836425304413,train
WM266-4,Erlotinib,,,0.013118494741462,0.00752579839900136,train
MCF-7,Erlotinib,,,0.0520886505724126,0.04728562757372856,train
SW620,Erlotinib,,,0.0032287547729638,0.005797280464321375,train
COLO 684,Erlotinib,,,,-0.03521391376852989,train
HEC-251,Erlotinib,,,0.0692984705132535,0.06005624681711197,train
MDA-MB-436,Erlotinib,,,0.0656501567842006,0.07277879863977432,train
NCI-H1755,Erlotinib,,,,-0.00313386763446033,train
CMK-86,Erlotinib,,,0.0731526974712473,0.025869717821478844,train
U-343MGa,Erlotinib,,,,0.0919264480471611,train
NCI-H1339,Erlotinib,,,0.0038380460953742,0.0004427706589922309,train
SF767,Erlotinib,,,,0.12251640856266022,train
NCI-H2171,Erlotinib,,,,-0.023048438131809235,train
TE-4,Erlotinib,,,,0.276900053024292,train
COLO 201,Erlotinib,,,0.0207212995375924,0.02671756036579609,train
Hs 821.T,Erlotinib,,,,0.0265112966299057,train
