target_variable,target_class,target_class_label,layer,name,importance,explainer
Erlotinib,0,,rna,ATP6V0E1,6.176310258189363e-05,IntegratedGradients
Erlotinib,0,,rna,AFF2,1.7833656356698223e-05,IntegratedGradients
Erlotinib,0,,rna,TESC,0.00026612292404669456,IntegratedGradients
Erlotinib,0,,rna,PERP,0.00027875256084189094,IntegratedGradients
Erlotinib,0,,rna,MCFD2,0.00011869533225730004,IntegratedGradients
Erlotinib,0,,rna,C1S,0.00017382306115326296,IntegratedGradients
Erlotinib,0,,rna,SMURF2,0.00011050192403332661,IntegratedGradients
Erlotinib,0,,rna,PRRX1,7.805992119682984e-05,IntegratedGradients
Erlotinib,0,,rna,ARHGEF16,0.00036097612176609747,IntegratedGradients
Erlotinib,0,,rna,ST6GAL1,2.3425160284101133e-05,IntegratedGradients
Erlotinib,0,,rna,HRH1,0.00027370271030270225,IntegratedGradients
Erlotinib,0,,rna,PLEK2,2.3809846682448367e-05,IntegratedGradients
Erlotinib,0,,rna,BLVRB,7.401546588623882e-05,IntegratedGradients
Erlotinib,0,,rna,SOWAHC,0.00025331889287450273,IntegratedGradients
Erlotinib,0,,rna,ASGR2,2.399816572068061e-05,IntegratedGradients
Erlotinib,0,,rna,KRT14,0.00028151406568090187,IntegratedGradients
Erlotinib,0,,rna,TMC5,3.800647554292231e-05,IntegratedGradients
Erlotinib,0,,rna,COL6A3,0.0003674374673813147,IntegratedGradients
Erlotinib,0,,rna,AP3B2,1.1707201053664277e-05,IntegratedGradients
Erlotinib,0,,rna,KCNJ16,0.00012427732422266245,IntegratedGradients
Erlotinib,0,,rna,CTSG,7.576090840394867e-05,IntegratedGradients
Erlotinib,0,,rna,SP100,8.104737420563284e-05,IntegratedGradients
Erlotinib,0,,rna,ST3GAL2,0.00018140571573039424,IntegratedGradients
Erlotinib,0,,rna,ANKRD40CL,0.00020772680428054555,IntegratedGradients
Erlotinib,0,,rna,PXDC1,3.200931037677504e-05,IntegratedGradients
Erlotinib,0,,rna,CEP170B,0.00024806141605268286,IntegratedGradients
Erlotinib,0,,rna,JUP,0.0001649700282815705,IntegratedGradients
Erlotinib,0,,rna,RBFOX2,0.00021361664319515745,IntegratedGradients
Erlotinib,0,,rna,PATJ,0.0003048781047118578,IntegratedGradients
Erlotinib,0,,rna,RIPOR2,3.080285098366249e-05,IntegratedGradients
Erlotinib,0,,rna,GLI3,1.2012833283598462e-05,IntegratedGradients
Erlotinib,0,,rna,YPEL1,4.4645315428571606e-05,IntegratedGradients
Erlotinib,0,,rna,RREB1,0.00011294743674067622,IntegratedGradients
Erlotinib,0,,rna,KCNAB2,7.948504582674212e-05,IntegratedGradients
Erlotinib,0,,rna,HLA-E,0.00020344018023428593,IntegratedGradients
Erlotinib,0,,rna,CXADR,0.0005584186707358014,IntegratedGradients
Erlotinib,0,,rna,VGLL1,8.142633905028577e-05,IntegratedGradients
Erlotinib,0,,rna,SCG2,0.0002293100661667162,IntegratedGradients
Erlotinib,0,,rna,NSG2,1.3551786821670543e-05,IntegratedGradients
Erlotinib,0,,rna,PRSS16,0.00017729724556887725,IntegratedGradients
Erlotinib,0,,rna,DOCK2,6.307201945356857e-05,IntegratedGradients
Erlotinib,0,,rna,ALDH1A3,5.576409595944979e-05,IntegratedGradients
Erlotinib,0,,rna,CD48,5.409236551797373e-05,IntegratedGradients
Erlotinib,0,,rna,GRHL2,0.0005576947990833794,IntegratedGradients
Erlotinib,0,,rna,RECK,0.00011057087893166918,IntegratedGradients
Erlotinib,0,,rna,RGS13,3.87098910971015e-05,IntegratedGradients
Erlotinib,0,,rna,PLIN3,7.650769197403729e-05,IntegratedGradients
Erlotinib,0,,rna,STK4,0.0002113228173420172,IntegratedGradients
Erlotinib,0,,rna,GALNT11,6.488205676948148e-05,IntegratedGradients
Erlotinib,0,,rna,LYL1,0.0001445093912799759,IntegratedGradients
Erlotinib,0,,rna,PIM2,7.884286669731244e-05,IntegratedGradients
Erlotinib,0,,rna,IL7R,4.154742645211864e-05,IntegratedGradients
Erlotinib,0,,rna,SRGN,0.00028102626013535095,IntegratedGradients
Erlotinib,0,,rna,SPR,0.00020174920782093042,IntegratedGradients
Erlotinib,0,,rna,S100A10,0.00010071276813118712,IntegratedGradients
Erlotinib,0,,rna,PLOD2,9.139887112528796e-05,IntegratedGradients
Erlotinib,0,,rna,SMPD1,0.0002223959438661918,IntegratedGradients
Erlotinib,0,,rna,TESPA1,3.254552824557379e-05,IntegratedGradients
Erlotinib,0,,rna,LGALS4,9.863459038668841e-05,IntegratedGradients
Erlotinib,0,,rna,MICAL1,8.491333910533498e-05,IntegratedGradients
Erlotinib,0,,rna,LAMB3,0.00023067416509676893,IntegratedGradients
Erlotinib,0,,rna,KCNH6,3.2197664780832084e-05,IntegratedGradients
Erlotinib,0,,rna,CSF2RB,4.025798334942864e-05,IntegratedGradients
Erlotinib,0,,rna,IL13RA1,0.00022922170483427262,IntegratedGradients
Erlotinib,0,,rna,TUBA1A,0.0001233408781156511,IntegratedGradients
Erlotinib,0,,rna,MGAT4A,0.00011029970028246817,IntegratedGradients
Erlotinib,0,,rna,GPR39,0.0001951986470784346,IntegratedGradients
Erlotinib,0,,rna,KIAA0040,0.0002149850931164011,IntegratedGradients
Erlotinib,0,,rna,CNKSR1,0.00019734560564120958,IntegratedGradients
Erlotinib,0,,rna,CBLC,0.0002049413286093704,IntegratedGradients
Erlotinib,0,,rna,COL8A1,4.148240244414743e-05,IntegratedGradients
Erlotinib,0,,rna,GAS2L1,8.731811548200215e-05,IntegratedGradients
Erlotinib,0,,rna,PLEKHA1,5.679319175851786e-05,IntegratedGradients
Erlotinib,0,,rna,MYO10,0.00014966984364243315,IntegratedGradients
Erlotinib,0,,rna,RBM38,0.0002853722822109769,IntegratedGradients
Erlotinib,0,,rna,RAB25,0.0001677711441054505,IntegratedGradients
Erlotinib,0,,rna,TRIM22,0.00022218230371659023,IntegratedGradients
Erlotinib,0,,rna,MNDA,4.610995837721361e-05,IntegratedGradients
Erlotinib,0,,rna,ITGA5,6.680623830350956e-05,IntegratedGradients
Erlotinib,0,,rna,ETS1,0.00020573301457487282,IntegratedGradients
Erlotinib,0,,rna,KIF1C,0.0006795791974764652,IntegratedGradients
Erlotinib,0,,rna,SERPINB13,0.00036479306087243614,IntegratedGradients
Erlotinib,0,,rna,PRR36,0.00010584570886315281,IntegratedGradients
Erlotinib,0,,rna,SEMA4G,0.00010467485220798342,IntegratedGradients
Erlotinib,0,,rna,F2,1.3032572698715679e-05,IntegratedGradients
Erlotinib,0,,rna,LPXN,0.00027512319570121674,IntegratedGradients
Erlotinib,0,,rna,GULP1,0.0002475419394296254,IntegratedGradients
Erlotinib,0,,rna,HKDC1,0.0003256690301265232,IntegratedGradients
Erlotinib,0,,rna,APOH,7.87272036202488e-05,IntegratedGradients
Erlotinib,0,,rna,NCS1,0.0007161469729560828,IntegratedGradients
Erlotinib,0,,rna,EVL,7.591530320709225e-05,IntegratedGradients
Erlotinib,0,,rna,LYZ,0.0001957054003028123,IntegratedGradients
Erlotinib,0,,rna,TIMP2,0.0001367121074704173,IntegratedGradients
Erlotinib,0,,rna,SH3BP4,7.333937224146276e-05,IntegratedGradients
Erlotinib,0,,rna,GFRA2,4.838366102588552e-05,IntegratedGradients
Erlotinib,0,,rna,PLOD3,4.320288368023725e-05,IntegratedGradients
Erlotinib,0,,rna,MYO1F,0.00013630365705564337,IntegratedGradients
Erlotinib,0,,rna,SNX7,0.0001246963073861424,IntegratedGradients
Erlotinib,0,,rna,JAM3,6.814492167034545e-05,IntegratedGradients
Erlotinib,0,,rna,LAMC1,0.00012014744224606739,IntegratedGradients
Erlotinib,0,,rna,SELENBP1,0.00018620834428732786,IntegratedGradients
Erlotinib,0,,rna,KIF1A,6.581761629326067e-05,IntegratedGradients
Erlotinib,0,,rna,MREG,0.00024565824497720735,IntegratedGradients
Erlotinib,0,,rna,HLA-DPA1,0.00029201015690572354,IntegratedGradients
Erlotinib,0,,rna,ST3GAL6,0.0001653678980941831,IntegratedGradients
Erlotinib,0,,rna,TMEM45A,7.847217358908059e-05,IntegratedGradients
Erlotinib,0,,rna,BIN2,0.00014090001755171202,IntegratedGradients
Erlotinib,0,,rna,SYNM,0.00015897424375113615,IntegratedGradients
Erlotinib,0,,rna,FERMT2,0.0003510738303293407,IntegratedGradients
Erlotinib,0,,rna,TFAP2A,0.00013548677790087453,IntegratedGradients
Erlotinib,0,,rna,DYNLT1,1.534814474154609e-05,IntegratedGradients
Erlotinib,0,,rna,SMPDL3B,0.0003353902599030723,IntegratedGradients
Erlotinib,0,,rna,FSTL1,8.810814440403539e-05,IntegratedGradients
Erlotinib,0,,rna,CA12,0.00013249141280802652,IntegratedGradients
Erlotinib,0,,rna,PIK3CD,0.00018685949453638593,IntegratedGradients
Erlotinib,0,,rna,TNIP1,0.00013138978648576566,IntegratedGradients
Erlotinib,0,,rna,LBR,9.136183172794847e-05,IntegratedGradients
Erlotinib,0,,rna,AMIGO2,0.00026540050727056404,IntegratedGradients
Erlotinib,0,,rna,INPP5D,0.00022068110235563495,IntegratedGradients
Erlotinib,0,,rna,ARL14,0.00037507465906772263,IntegratedGradients
Erlotinib,0,,rna,PTPN3,0.00036262398426847284,IntegratedGradients
Erlotinib,0,,rna,LTA,0.0001252998968793126,IntegratedGradients
Erlotinib,0,,rna,ABLIM3,0.00046465222430324473,IntegratedGradients
Erlotinib,0,,rna,CAMK4,2.2488508995319107e-05,IntegratedGradients
Erlotinib,0,,rna,DCN,2.8010405526890132e-05,IntegratedGradients
Erlotinib,0,,rna,LAPTM4A,9.711978387093572e-05,IntegratedGradients
Erlotinib,0,,rna,POSTN,0.00011603823966721982,IntegratedGradients
Erlotinib,0,,rna,DLC1,0.00032710142403461785,IntegratedGradients
Erlotinib,0,,rna,ZEB2,0.0002799421702869754,IntegratedGradients
Erlotinib,0,,rna,GTF2IRD1,3.983182848082599e-05,IntegratedGradients
Erlotinib,0,,rna,LMO2,0.0002683461860828241,IntegratedGradients
Erlotinib,0,,rna,STMN2,5.166275273312335e-05,IntegratedGradients
Erlotinib,0,,rna,AREG,0.00019300982271991187,IntegratedGradients
Erlotinib,0,,rna,CXorf21,6.237057775976482e-05,IntegratedGradients
Erlotinib,0,,rna,TACC2,7.917689612493296e-05,IntegratedGradients
Erlotinib,0,,rna,TYR,8.116517237634402e-05,IntegratedGradients
Erlotinib,0,,rna,AICDA,9.208921553687987e-05,IntegratedGradients
Erlotinib,0,,rna,FCMR,0.0003633624269241413,IntegratedGradients
Erlotinib,0,,rna,CEMIP,7.750320261259465e-05,IntegratedGradients
Erlotinib,0,,rna,PXN,0.00018378351913455235,IntegratedGradients
Erlotinib,0,,rna,EFNA1,0.0002864884358825491,IntegratedGradients
Erlotinib,0,,rna,SCARB2,0.00012115731815609162,IntegratedGradients
Erlotinib,0,,rna,CCN2,0.00017511716531791856,IntegratedGradients
Erlotinib,0,,rna,RBMS1,9.559634633971892e-05,IntegratedGradients
Erlotinib,0,,rna,PARVA,0.0003266962006717603,IntegratedGradients
Erlotinib,0,,rna,CAP2,3.687632705033583e-05,IntegratedGradients
Erlotinib,0,,rna,UBE2J1,0.00012084960991697949,IntegratedGradients
Erlotinib,0,,rna,TPST1,0.0001334402985580011,IntegratedGradients
Erlotinib,0,,rna,ARSJ,0.00017274076477291996,IntegratedGradients
Erlotinib,0,,rna,AHNAK2,0.000532324895172581,IntegratedGradients
Erlotinib,0,,rna,BCAR3,5.0362105287328765e-05,IntegratedGradients
Erlotinib,0,,rna,CCDC198,0.0004941061415454993,IntegratedGradients
Erlotinib,0,,rna,VNN2,9.388315895202222e-05,IntegratedGradients
Erlotinib,0,,rna,AGAP1,0.00015773905741153362,IntegratedGradients
Erlotinib,0,,rna,ECM1,5.5939038007628844e-05,IntegratedGradients
Erlotinib,0,,rna,SCNN1A,7.038329608376999e-05,IntegratedGradients
Erlotinib,0,,rna,CRIM1,0.00020359444221322546,IntegratedGradients
Erlotinib,0,,rna,ELAVL3,1.765771574609393e-05,IntegratedGradients
Erlotinib,0,,rna,TMEM51,0.00012921247572073518,IntegratedGradients
Erlotinib,0,,rna,WDFY3,5.7952442745727176e-05,IntegratedGradients
Erlotinib,0,,rna,FSCN1,6.89060646772913e-05,IntegratedGradients
Erlotinib,0,,rna,ATP8B2,0.00020080912762361776,IntegratedGradients
Erlotinib,0,,rna,ARHGEF28,0.00021540347277151716,IntegratedGradients
Erlotinib,0,,rna,ANXA5,0.00010682720645115595,IntegratedGradients
Erlotinib,0,,rna,FLT3,7.517667171324919e-05,IntegratedGradients
Erlotinib,0,,rna,GATA2,0.00019354275661992023,IntegratedGradients
Erlotinib,0,,rna,BTK,0.00014975645182337775,IntegratedGradients
Erlotinib,0,,rna,MAP1A,9.661434917503161e-05,IntegratedGradients
Erlotinib,0,,rna,CDH1,0.00017664747330792943,IntegratedGradients
Erlotinib,0,,rna,CXCL2,3.734087816837631e-05,IntegratedGradients
Erlotinib,0,,rna,IRF8,0.00016827335654549355,IntegratedGradients
Erlotinib,0,,rna,PPM1E,2.7447917004398932e-05,IntegratedGradients
Erlotinib,0,,rna,PRELP,8.164741396614947e-05,IntegratedGradients
Erlotinib,0,,rna,ITGB6,0.0003321322567702911,IntegratedGradients
Erlotinib,0,,rna,DZIP1,5.7942206600009556e-05,IntegratedGradients
Erlotinib,0,,rna,HAND2,4.685556219044274e-05,IntegratedGradients
Erlotinib,0,,rna,TNK1,0.00045945645766118555,IntegratedGradients
Erlotinib,0,,rna,RBMS2,2.224163156753375e-05,IntegratedGradients
Erlotinib,0,,rna,FAP,0.00011896694703267332,IntegratedGradients
Erlotinib,0,,rna,ESRP2,0.0002782391733095341,IntegratedGradients
Erlotinib,0,,rna,SCG3,8.546811877586768e-05,IntegratedGradients
Erlotinib,0,,rna,SERPINB5,0.0002191676738198572,IntegratedGradients
Erlotinib,0,,rna,EGFR,0.0002807690446731199,IntegratedGradients
Erlotinib,0,,rna,APOC3,0.00015411360213249634,IntegratedGradients
Erlotinib,0,,rna,BGN,0.00011740219731416585,IntegratedGradients
Erlotinib,0,,rna,YIPF5,0.0001809303100682978,IntegratedGradients
Erlotinib,0,,rna,IGFBP6,0.00013369271529900883,IntegratedGradients
Erlotinib,0,,rna,F2RL1,6.680626696604103e-05,IntegratedGradients
Erlotinib,0,,rna,AHNAK,7.035309769245708e-05,IntegratedGradients
Erlotinib,0,,rna,RAB32,2.994038073812084e-05,IntegratedGradients
Erlotinib,0,,rna,LMOD1,0.0002311790246724897,IntegratedGradients
Erlotinib,0,,rna,PIK3C2B,0.0001171388556926749,IntegratedGradients
Erlotinib,0,,rna,SGK2,0.00012360581629090522,IntegratedGradients
Erlotinib,0,,rna,HGD,3.7964954390574245e-05,IntegratedGradients
Erlotinib,0,,rna,GATA3,0.000275612913851273,IntegratedGradients
Erlotinib,0,,rna,CD6,7.809064155002954e-05,IntegratedGradients
Erlotinib,0,,rna,OVOL1,0.00019649886127798638,IntegratedGradients
Erlotinib,0,,rna,CTSE,0.00011506009631554915,IntegratedGradients
Erlotinib,0,,rna,CDK5R1,0.0004138761246717548,IntegratedGradients
Erlotinib,0,,rna,CSRP2,0.0002855724411404082,IntegratedGradients
Erlotinib,0,,rna,ASCL1,1.831432472954406e-05,IntegratedGradients
Erlotinib,0,,rna,ADAM12,0.00012479830310311316,IntegratedGradients
Erlotinib,0,,rna,WWTR1,7.49230702061583e-05,IntegratedGradients
Erlotinib,0,,rna,TAGLN,0.00020285669040344623,IntegratedGradients
Erlotinib,0,,rna,PIMREG,0.0001805986605319219,IntegratedGradients
Erlotinib,0,,rna,VAV1,0.00012813059403373025,IntegratedGradients
Erlotinib,0,,rna,RUBCNL,8.262776729062105e-05,IntegratedGradients
Erlotinib,0,,rna,NMI,6.831758650133197e-05,IntegratedGradients
Erlotinib,0,,rna,PRTN3,9.209737929176338e-05,IntegratedGradients
Erlotinib,0,,rna,GRB7,0.00022571843425355854,IntegratedGradients
Erlotinib,0,,rna,ADRB2,9.361416444603809e-05,IntegratedGradients
Erlotinib,0,,rna,NOTCH2,8.957085447349462e-05,IntegratedGradients
Erlotinib,0,,rna,CHGB,4.096857598314098e-05,IntegratedGradients
Erlotinib,0,,rna,CBFA2T3,0.00028976461318645677,IntegratedGradients
Erlotinib,0,,rna,NR2F2,0.00028293293895985974,IntegratedGradients
Erlotinib,0,,rna,FGFR4,7.464636725461949e-05,IntegratedGradients
Erlotinib,0,,rna,IL1A,0.00039937982285310136,IntegratedGradients
Erlotinib,0,,rna,IL20RA,0.00022575697079228884,IntegratedGradients
Erlotinib,0,,rna,ITGA4,0.00011496932249120947,IntegratedGradients
Erlotinib,0,,rna,TNFRSF17,7.223281248863777e-05,IntegratedGradients
Erlotinib,0,,rna,FUT3,0.0002323359343171367,IntegratedGradients
Erlotinib,0,,rna,CDCP1,0.0002963041701056551,IntegratedGradients
Erlotinib,0,,rna,TGFBI,2.93768730403233e-05,IntegratedGradients
Erlotinib,0,,rna,STAT5B,9.925405086108164e-05,IntegratedGradients
Erlotinib,0,,rna,GNG11,0.00010788997168595016,IntegratedGradients
Erlotinib,0,,rna,LRRC49,9.129653162276942e-05,IntegratedGradients
Erlotinib,0,,rna,TNFRSF14,0.00021997883528468787,IntegratedGradients
Erlotinib,0,,rna,NKG7,3.344062874746644e-05,IntegratedGradients
Erlotinib,0,,rna,PLEKHG3,6.682829989883323e-05,IntegratedGradients
Erlotinib,0,,rna,TCL1A,3.118528347681928e-05,IntegratedGradients
Erlotinib,0,,rna,EFHD1,0.00025350060934108837,IntegratedGradients
Erlotinib,0,,rna,CCND1,0.00014216922513347508,IntegratedGradients
Erlotinib,0,,rna,PRKCB,0.0001190165442685071,IntegratedGradients
Erlotinib,0,,rna,NFIX,0.00010967361653323816,IntegratedGradients
Erlotinib,0,,rna,KLK10,4.4216746447478404e-05,IntegratedGradients
Erlotinib,0,,rna,KCNN3,4.711646013734269e-05,IntegratedGradients
Erlotinib,0,,rna,IL15RA,0.0006966282525486696,IntegratedGradients
Erlotinib,0,,rna,EMILIN1,5.547685859311893e-05,IntegratedGradients
Erlotinib,0,,rna,KCNQ1,4.3053902769637816e-05,IntegratedGradients
Erlotinib,0,,rna,GATA6,0.0003594734636945483,IntegratedGradients
Erlotinib,0,,rna,CEBPA,6.976575829546603e-05,IntegratedGradients
Erlotinib,0,,rna,SEMA3C,0.00014790759671938695,IntegratedGradients
Erlotinib,0,,rna,S100B,7.962845014744223e-05,IntegratedGradients
Erlotinib,0,,rna,MVP,4.5702941495352136e-05,IntegratedGradients
Erlotinib,0,,rna,TENT5A,8.717849641018315e-05,IntegratedGradients
Erlotinib,0,,rna,LLGL2,7.16795843654354e-05,IntegratedGradients
Erlotinib,0,,rna,RHOQ,0.00014583520384760468,IntegratedGradients
Erlotinib,0,,rna,EMP2,3.93638328695726e-05,IntegratedGradients
Erlotinib,0,,rna,SSH3,8.535952673642267e-05,IntegratedGradients
Erlotinib,0,,rna,PTPRC,6.730186052628246e-05,IntegratedGradients
Erlotinib,0,,rna,HCLS1,7.496841021173688e-05,IntegratedGradients
Erlotinib,0,,rna,CRTAP,0.00011921091128058774,IntegratedGradients
Erlotinib,0,,rna,CCR7,4.3367754267553696e-05,IntegratedGradients
Erlotinib,0,,rna,ADAP1,3.485434056007385e-05,IntegratedGradients
Erlotinib,0,,rna,MAPRE2,0.0002579771846652083,IntegratedGradients
Erlotinib,0,,rna,LAMA5,0.00022189037233462998,IntegratedGradients
Erlotinib,0,,rna,CTTN,0.00011495731817294913,IntegratedGradients
Erlotinib,0,,rna,FBXO41,7.777105364060038e-05,IntegratedGradients
Erlotinib,0,,rna,GCH1,3.283832780075541e-05,IntegratedGradients
Erlotinib,0,,rna,FAM163A,7.88238419024319e-05,IntegratedGradients
Erlotinib,0,,rna,FAM114A1,0.00016121761145951723,IntegratedGradients
Erlotinib,0,,rna,NABP1,2.7461837894300997e-05,IntegratedGradients
Erlotinib,0,,rna,RET,8.00783515632661e-05,IntegratedGradients
Erlotinib,0,,rna,ZBTB32,8.211569738985368e-05,IntegratedGradients
Erlotinib,0,,rna,CD86,2.685093482452149e-05,IntegratedGradients
Erlotinib,0,,rna,GYPA,2.5226631766172158e-05,IntegratedGradients
Erlotinib,0,,rna,LGALS1,0.0004463667047339479,IntegratedGradients
Erlotinib,0,,rna,GRAP,5.424254081888293e-05,IntegratedGradients
Erlotinib,0,,rna,CCDC68,0.0003567293880040739,IntegratedGradients
Erlotinib,0,,rna,MBNL3,0.0002361931416271595,IntegratedGradients
Erlotinib,0,,rna,FAT1,5.8142345959569416e-05,IntegratedGradients
Erlotinib,0,,rna,IRF1,0.00024469879448248035,IntegratedGradients
Erlotinib,0,,rna,GFI1,0.0003616570892281803,IntegratedGradients
Erlotinib,0,,rna,BTBD3,0.00016595359606219278,IntegratedGradients
Erlotinib,0,,rna,TP63,0.00013854350967540133,IntegratedGradients
Erlotinib,0,,rna,WIPF1,9.669558540901233e-05,IntegratedGradients
Erlotinib,0,,rna,CD84,4.607141944651115e-05,IntegratedGradients
Erlotinib,0,,rna,PPARG,1.4600830666501066e-05,IntegratedGradients
Erlotinib,0,,rna,CCDC88A,0.00011919087243018707,IntegratedGradients
Erlotinib,0,,rna,MYT1,5.675193235527212e-05,IntegratedGradients
Erlotinib,0,,rna,RIMBP2,9.714146461169009e-05,IntegratedGradients
Erlotinib,0,,rna,GLT8D2,0.0001402960808622358,IntegratedGradients
Erlotinib,0,,rna,SH2D4A,0.00012001296195948442,IntegratedGradients
Erlotinib,0,,rna,CSPG4,0.00010303111466962764,IntegratedGradients
Erlotinib,0,,rna,CEBPD,5.799238205333877e-05,IntegratedGradients
Erlotinib,0,,rna,ENG,8.90765989592616e-05,IntegratedGradients
Erlotinib,0,,rna,FLNA,5.417237642543645e-05,IntegratedGradients
Erlotinib,0,,rna,COL18A1,5.0353383483491975e-05,IntegratedGradients
Erlotinib,0,,rna,TPD52L1,6.486867575383344e-05,IntegratedGradients
Erlotinib,0,,rna,CD52,0.00011426640549316046,IntegratedGradients
Erlotinib,0,,rna,IRF6,7.261968794606257e-05,IntegratedGradients
Erlotinib,0,,rna,NAV3,0.00017967654791316894,IntegratedGradients
Erlotinib,0,,rna,MYL4,2.8923059544745593e-05,IntegratedGradients
Erlotinib,0,,rna,TMBIM1,0.00014597406927870186,IntegratedGradients
Erlotinib,0,,rna,CD27,6.661118797427299e-05,IntegratedGradients
Erlotinib,0,,rna,DENND5A,9.366799333981377e-05,IntegratedGradients
Erlotinib,0,,rna,SERPINB6,0.0002564072074565121,IntegratedGradients
Erlotinib,0,,rna,TSPAN8,0.00011210749304998433,IntegratedGradients
Erlotinib,0,,rna,ERG,7.643715756278469e-05,IntegratedGradients
Erlotinib,0,,rna,CUEDC1,0.00012107216286219229,IntegratedGradients
Erlotinib,0,,rna,KRT19,0.00014002926014350145,IntegratedGradients
Erlotinib,0,,rna,SDC2,0.00022794391446017152,IntegratedGradients
Erlotinib,0,,rna,LGALS3BP,0.00012155550205786944,IntegratedGradients
Erlotinib,0,,rna,RNF128,4.199053544082677e-05,IntegratedGradients
Erlotinib,0,,rna,PROX1,0.0002825952752900655,IntegratedGradients
Erlotinib,0,,rna,CLIP4,7.464658343115642e-05,IntegratedGradients
Erlotinib,0,,rna,SH2D3A,0.0001886432139444299,IntegratedGradients
Erlotinib,0,,rna,ANXA3,9.629443274362339e-05,IntegratedGradients
Erlotinib,0,,rna,DAAM2,0.00017107400812916592,IntegratedGradients
Erlotinib,0,,rna,APOA2,0.00015678918420301222,IntegratedGradients
Erlotinib,0,,rna,ATP2C2,0.00011625069948773341,IntegratedGradients
Erlotinib,0,,rna,UBASH3A,7.496418843733209e-05,IntegratedGradients
Erlotinib,0,,rna,KCNK1,0.0001942022749000863,IntegratedGradients
