sample_id,variable,class_label,probability,known_label,predicted_label,split
NCI-H524,Erlotinib,,,,-0.009448528289794922,train
WM266-4,Erlotinib,,,0.013118494741462,0.03320088982582092,train
PK-45H,Erlotinib,,,0.0409515063862812,0.023479025810956955,train
HCC1569,Erlotinib,,,0.0068813097414282,0.0006808973848819733,train
A-375,Erlotinib,,,0.0345979103829177,0.022312991321086884,train
Hs 611.T,Erlotinib,,,,-0.012466237880289555,train
CAL-62,Erlotinib,,,,0.08634449541568756,train
SK-N-AS,Erlotinib,,,0.0127704422972367,0.023610301315784454,train
MCF-7,Erlotinib,,,0.0520886505724126,0.07165327668190002,train
CL-11,Erlotinib,,,,0.051073841750621796,train
NU-DUL-1,Erlotinib,,,,0.006121313199400902,train
NCI-H838,Erlotinib,,,,0.036032356321811676,train
CAMA-1,Erlotinib,,,0.0157565200587637,-0.00828375294804573,train
IST-Mes1,Erlotinib,,,0.0301124999999999,0.023728739470243454,train
HCC2935,Erlotinib,,,0.364494181716601,0.3373100459575653,train
COLO 205,Erlotinib,,,0.0524329965851902,0.006798833608627319,train
JL-1,Erlotinib,,,,0.019243404269218445,train
Namalwa,Erlotinib,,,,0.0022939294576644897,train
OCI-AML-2,Erlotinib,,,0.0296574900079058,0.02087194100022316,train
PCM6,Erlotinib,,,,0.03459794446825981,train
J82,Erlotinib,,,0.0431609284809773,0.022265221923589706,train
Kasumi-2,Erlotinib,,,0.0514740270057927,0.047433704137802124,train
PK-1,Erlotinib,,,0.0948814036326748,0.18953104317188263,train
SNG-M,Erlotinib,,,0.0745293031988896,0.04588092118501663,train
LOU-NH91,Erlotinib,,,0.146030125411316,0.12626180052757263,train
SF767,Erlotinib,,,,0.14380699396133423,train
WM1799,Erlotinib,,,0.0431675041314747,0.029946770519018173,train
NCI-H1651,Erlotinib,,,0.0427770897570794,0.019364487379789352,train
Becker,Erlotinib,,,,0.03032318502664566,train
SaOS-2,Erlotinib,,,0.0053370879909102,0.01101689413189888,train
HCC1143,Erlotinib,,,,0.164060577750206,train
Hs 729.T,Erlotinib,,,0.0124696952980024,0.010307371616363525,train
SK-BR-3,Erlotinib,,,0.0598540720517569,0.043979398906230927,train
JIMT-1,Erlotinib,,,,0.183653324842453,train
KO52,Erlotinib,,,0.0654167281139243,0.0364878810942173,train
FaDu,Erlotinib,,,0.202366269449161,0.14126095175743103,train
COLO 800,Erlotinib,,,,0.05465839058160782,train
BL-41,Erlotinib,,,0.0095987380447434,-0.0009458828717470169,train
NCI-H2009,Erlotinib,,,0.0812374464357929,0.09346582740545273,train
NCI-H508,Erlotinib,,,,0.09181252866983414,train
Calu-6,Erlotinib,,,0.0232435160923001,0.0372157022356987,train
TYK-nu,Erlotinib,,,7.598553230877321e-15,0.011258738115429878,train
COLO 679,Erlotinib,,,0.0172851774931118,0.0320826917886734,train
YD-15,Erlotinib,,,,0.16111087799072266,train
CL-14,Erlotinib,,,,0.13086220622062683,train
M059K,Erlotinib,,,,0.018119387328624725,train
KLM-1,Erlotinib,,,,0.20168283581733704,train
SNU-1214,Erlotinib,,,,0.1846640557050705,train
LC-1/sq-SF,Erlotinib,,,0.115469678393687,0.09675948321819305,train
EM-2,Erlotinib,,,0.0606996145153811,0.03468930721282959,train
NCI-H1437,Erlotinib,,,,0.08078620582818985,train
NCI-H2122,Erlotinib,,,0.0913124519134631,0.09535302221775055,train
SCLC-21H,Erlotinib,,,,-0.0007606744766235352,train
HCC1954,Erlotinib,,,0.10922294838185,0.10943955183029175,train
SK-CO-1,Erlotinib,,,0.135089516259724,0.09925276786088943,train
NCC-StC-K140,Erlotinib,,,,0.15490028262138367,train
Hs 571.T,Erlotinib,,,,-0.020991086959838867,train
SW900,Erlotinib,,,0.0325738478208323,0.03616916015744209,train
22Rv1,Erlotinib,,,0.0050320973958801,0.0053073689341545105,train
NCI-H2110,Erlotinib,,,,0.12009314447641373,train
SK-OV-3,Erlotinib,,,0.0792475338990637,0.05112048238515854,train
BT-483,Erlotinib,,,,0.06500061601400375,train
BT-20,Erlotinib,,,0.135831213554948,0.1599004715681076,train
PrEC LH,Erlotinib,,,,0.030078060925006866,train
KMRC-20,Erlotinib,,,,0.07690002769231796,train
TO 175.T,Erlotinib,,,,-0.022022485733032227,train
SNU-119,Erlotinib,,,,0.15325719118118286,train
SNU-1079,Erlotinib,,,,0.09519296884536743,train
PE/CA-PJ34 (clone C12),Erlotinib,,,,0.18213635683059692,train
SK-LMS-1,Erlotinib,,,0.0986029758746453,0.07373648881912231,train
LUDLU-1,Erlotinib,,,0.214790275430073,0.1847890317440033,train
PE/CA-PJ15,Erlotinib,,,,0.1745905578136444,train
NCI-H929,Erlotinib,,,,0.040099844336509705,train
NCI-H1395,Erlotinib,,,,0.057972490787506104,train
MDA-MB-468,Erlotinib,,,0.218491474374488,0.16977763175964355,train
HH [Human lymphoma],Erlotinib,,,0.0,0.015361789613962173,train
IA-LM,Erlotinib,,,0.0282183600503712,0.017586372792720795,train
NCI-H1838,Erlotinib,,,,0.1347256451845169,train
OVKATE,Erlotinib,,,,0.14955025911331177,train
RKN,Erlotinib,,,0.0210373946360292,0.029571183025836945,train
SNU-489,Erlotinib,,,,0.027872949838638306,train
NCI-H1623,Erlotinib,,,,0.13066233694553375,train
SK-MES-1,Erlotinib,,,0.272357387064309,0.05894976481795311,train
MDA-MB-231,Erlotinib,,,,0.021348848938941956,train
Kuramochi,Erlotinib,,,0.0934454016671447,0.06240779161453247,train
U-118MG,Erlotinib,,,0.0070533201869107,-0.003247559070587158,train
253J,Erlotinib,,,,0.08794447034597397,train
NCI-H226,Erlotinib,,,0.0059545026920058,0.012300465255975723,train
HT-1197,Erlotinib,,,0.0581736015518673,0.06333640217781067,train
HCC1428,Erlotinib,,,,0.04421154409646988,train
KYSE-30,Erlotinib,,,0.107401668997436,0.11117536574602127,train
CAL-78,Erlotinib,,,0.0301368569813702,0.021606050431728363,train
AGS,Erlotinib,,,,0.03640804812312126,train
T3M-4,Erlotinib,,,,0.06301697343587875,train
NCI-H1341,Erlotinib,,,0.103012744278107,0.06949018687009811,train
VM-CUB-1,Erlotinib,,,,0.13576288521289825,train
KYSE-410,Erlotinib,,,0.0661153584914752,0.05848005414009094,train
SNU-869,Erlotinib,,,,0.023224834352731705,train
SNU-899,Erlotinib,,,,0.09076446294784546,train
769-P,Erlotinib,,,0.25329984948657,0.19770032167434692,train
MKN74,Erlotinib,,,0.034472324213695,0.030764266848564148,train
Hs 766T,Erlotinib,,,0.0991126936068783,0.05926677584648132,train
TE 441.T,Erlotinib,,,,0.020226474851369858,train
SU-DHL-10,Erlotinib,,,0.0,0.00216653011739254,train
NCI-H28,Erlotinib,,,0.269475623753143,0.19618012011051178,train
SW1271,Erlotinib,,,0.0170029385810013,0.028285037726163864,train
IGR-39,Erlotinib,,,0.0072505093170284,0.02693755179643631,train
Panc 03.27,Erlotinib,,,0.0627539316471438,0.05680114030838013,train
Hs 821.T,Erlotinib,,,,-0.012903600931167603,train
OCI-Ly3,Erlotinib,,,,-0.0028605107218027115,train
UACC-257,Erlotinib,,,0.0049737474990444,0.017055843025445938,train
VMRC-LCP,Erlotinib,,,,0.19396154582500458,train
SUIT-2,Erlotinib,,,0.12975502270627,0.07419876754283905,train
PK-59,Erlotinib,,,0.0396791309079114,0.027086906135082245,train
HEC-50B,Erlotinib,,,,0.023178841918706894,train
Karpas-620,Erlotinib,,,0.0213122057174258,0.013084597885608673,train
JHOM-1,Erlotinib,,,,0.06337077915668488,train
TEN,Erlotinib,,,0.0,-0.005135376006364822,train
KMS-11,Erlotinib,,,0.0,0.00811106339097023,train
THP-1,Erlotinib,,,,0.035912103950977325,train
SH-SY5Y,Erlotinib,,,,-0.0037510544061660767,train
OCI-Ly19,Erlotinib,,,,0.052233073860406876,train
C32 [Human melanoma],Erlotinib,,,0.0396979745149343,0.02419477328658104,train
JHUEM-3,Erlotinib,,,,0.08901120722293854,train
RCC10RGB,Erlotinib,,,,0.14055413007736206,train
NCI-H460,Erlotinib,,,0.0156850277955704,0.03655669838190079,train
NCI-H1792,Erlotinib,,,0.0354342546126242,0.03507689759135246,train
TC-71,Erlotinib,,,0.0,0.019675472751259804,train
COV434,Erlotinib,,,,0.0562262237071991,train
SHP-77,Erlotinib,,,0.0,0.021741867065429688,train
DB,Erlotinib,,,,0.01862974837422371,train
SNU-520,Erlotinib,,,,-0.009622156620025635,train
KCL-22,Erlotinib,,,0.045496630596638,0.025652550160884857,train
MDA-MB-361,Erlotinib,,,,0.06281999498605728,train
SNU-81,Erlotinib,,,,0.16661880910396576,train
DoHH2,Erlotinib,,,0.0,0.006040319800376892,train
CL-40,Erlotinib,,,,0.044807299971580505,train
IOMM-Lee,Erlotinib,,,,0.033124033361673355,train
SNU-410,Erlotinib,,,,0.00841417908668518,train
SNU-449,Erlotinib,,,0.0585179792211455,0.05129772424697876,train
MSTO-211H,Erlotinib,,,0.0468232661050798,0.04775432497262955,train
U266B1,Erlotinib,,,,0.025897054001688957,train
KMRC-3,Erlotinib,,,,0.06072895973920822,train
EPLC-272H,Erlotinib,,,,0.14365053176879883,train
JHOS-4,Erlotinib,,,0.12377795580422,0.09031123667955399,train
SET-2,Erlotinib,,,,0.029719240963459015,train
Huh-7,Erlotinib,,,,0.06519481539726257,train
SNU-61,Erlotinib,,,,0.05478343367576599,train
HCC70,Erlotinib,,,0.0882811990466099,0.07947602868080139,train
Fu97,Erlotinib,,,0.0544409555382595,0.038085486739873886,train
HEC-1-B,Erlotinib,,,0.067324354538357,0.05563657358288765,train
HCC1419,Erlotinib,,,,0.015337474644184113,train
Hs 934.T,Erlotinib,,,,-0.015983104705810547,train
ALL-SIL,Erlotinib,,,0.0796000295460968,0.050797052681446075,train
COLO 829,Erlotinib,,,,0.08585573732852936,train
NCI-H2227,Erlotinib,,,,0.04013592004776001,train
PF-382,Erlotinib,,,,0.04278496652841568,train
VMRC-LCD,Erlotinib,,,9.30474122692297e-16,0.020796917378902435,train
WM115,Erlotinib,,,0.0093040083597805,0.003788493573665619,train
KM12,Erlotinib,,,,0.13840371370315552,train
HCC202,Erlotinib,,,,0.06358801573514938,train
HuNS1,Erlotinib,,,,0.023166164755821228,train
Malme-3M,Erlotinib,,,0.032594228598315,0.03936852514743805,train
WM983B,Erlotinib,,,0.0124614675203545,0.011952205561101437,train
DMS 454,Erlotinib,,,,0.0010037869215011597,train
CADO-ES1,Erlotinib,,,,0.04913026839494705,train
OCI-AML-3,Erlotinib,,,,0.053200118243694305,train
SNU-C2A,Erlotinib,,,0.0947523608802268,0.09155911207199097,train
SK-MM-2,Erlotinib,,,0.174156172063407,0.10316143184900284,train
ABC-1,Erlotinib,,,,0.09921640157699585,train
HuH-6 Clone 5,Erlotinib,,,,0.14939190447330475,train
U2OS,Erlotinib,,,0.0449365561233068,0.04964536428451538,train
CHP-126,Erlotinib,,,,-0.0071572959423065186,train
Hs 706.T,Erlotinib,,,,0.005921348929405212,train
BT-549,Erlotinib,,,0.0195656376392978,0.0398489274084568,train
DK-MG,Erlotinib,,,0.0273288019534314,0.01593071222305298,train
KMRC-2,Erlotinib,,,0.0557129797932296,0.0380922295153141,train
Evsa-T,Erlotinib,,,,-0.0006580762565135956,train
NCI-H2081,Erlotinib,,,,-0.018710017204284668,train
NCI-H2286,Erlotinib,,,0.0950558401951842,0.068090058863163,train
OCI-AML-5,Erlotinib,,,0.0410195798759189,0.022281529381871223,train
SNU-1066,Erlotinib,,,,0.09016744792461395,train
ST486,Erlotinib,,,,0.00980231910943985,train
KYSE-450,Erlotinib,,,0.208821358045585,0.15946826338768005,train
DMS 114,Erlotinib,,,0.0,0.00798811111599207,train
NCI-H1694,Erlotinib,,,0.0,-0.006087198853492737,train
EFE-184,Erlotinib,,,0.103552446743147,0.03774625062942505,train
DND-41,Erlotinib,,,,0.050347477197647095,train
P31/FUJ,Erlotinib,,,0.010075471775247,0.00468624010682106,train
S-117,Erlotinib,,,,0.016415201127529144,train
TE-5,Erlotinib,,,0.026737511299685,0.02073723077774048,train
OELE,Erlotinib,,,,0.031933411955833435,train
Reh,Erlotinib,,,0.0072748198316787,0.02006329596042633,train
NCI-H2405,Erlotinib,,,,0.03416116163134575,train
U-178MG,Erlotinib,,,,0.020379185676574707,train
Hs 746.T,Erlotinib,,,0.0282985266311347,0.02593807317316532,train
BHT-101,Erlotinib,,,,-0.008296478539705276,train
NCI-H810,Erlotinib,,,0.0,-0.004458323121070862,train
SNU-182,Erlotinib,,,0.126462530716505,0.09480005502700806,train
SU-DHL-4,Erlotinib,,,0.0581571366210038,0.023583965376019478,train
JeKo-1,Erlotinib,,,,0.014893531799316406,train
RT-112,Erlotinib,,,0.0563652566288176,0.0646987035870552,train
JHH-2,Erlotinib,,,0.0764561426940383,0.043851517140865326,train
MDA-MB-435,Erlotinib,,,0.0032447247819237,0.010925508104264736,train
FU-OV-1,Erlotinib,,,0.116164486880648,0.04631073400378227,train
Hs 604.T,Erlotinib,,,,-0.0061743855476379395,train
MKN1,Erlotinib,,,,0.020776279270648956,train
GMS-10,Erlotinib,,,0.0190540934281724,0.02935044839978218,train
SW780,Erlotinib,,,0.122386456001102,0.08447146415710449,train
EFO-27,Erlotinib,,,0.161534838593571,0.09753477573394775,train
Hs 822.T,Erlotinib,,,,-0.03825530409812927,train
NCI-H1734,Erlotinib,,,,0.06253784894943237,train
YMB-1,Erlotinib,,,,0.06396466493606567,train
BV-173,Erlotinib,,,,0.07459940016269684,train
KATO III,Erlotinib,,,,0.04973806440830231,train
SF126,Erlotinib,,,0.0028855475138971,0.02735476940870285,train
SNB-19,Erlotinib,,,,0.02167544513940811,train
U-138MG,Erlotinib,,,,-0.018213793635368347,train
MDA-MB-157,Erlotinib,,,0.0606864748104388,0.054095253348350525,train
NH-6,Erlotinib,,,,-0.00870358943939209,train
CAS-1,Erlotinib,,,0.004626415726796,0.01720331609249115,train
JM-1,Erlotinib,,,0.0363750000000003,0.00597008690237999,train
HT-29,Erlotinib,,,0.0008752056595092,0.014257445931434631,train
KALS-1,Erlotinib,,,0.0361256866594273,0.04472539946436882,train
RERF-LC-Ad2,Erlotinib,,,,0.17652618885040283,train
SNU-878,Erlotinib,,,,0.010341346263885498,train
PANC-1,Erlotinib,,,,0.010987542569637299,train
KNS-42,Erlotinib,,,0.0,0.06346055865287781,train
AMO1,Erlotinib,,,0.0405618113899816,0.03260614722967148,train
NCI-H1930,Erlotinib,,,,0.005861997604370117,train
SW1353,Erlotinib,,,0.0042658209862159,0.015130624175071716,train
JHUEM-2,Erlotinib,,,0.0258694737726735,0.01497211679816246,train
NCI-H2342,Erlotinib,,,,0.160575732588768,train
OCI-M1,Erlotinib,,,,0.0426301546394825,train
Hs 737.T,Erlotinib,,,,-0.03790372610092163,train
Pfeiffer,Erlotinib,,,0.128442704007119,-0.008019635453820229,train
NCI-H1385,Erlotinib,,,,0.009504646062850952,train
LS513,Erlotinib,,,,0.022419415414333344,train
SCC-25,Erlotinib,,,,0.07947514951229095,train
HuH-28,Erlotinib,,,,0.02402118593454361,train
Mono-Mac-6,Erlotinib,,,,0.06185133755207062,train
RPMI-8226,Erlotinib,,,,0.02105730026960373,train
HEC-108,Erlotinib,,,,0.20524898171424866,train
NCI-H1876,Erlotinib,,,,-0.0018443763256072998,train
NCO2,Erlotinib,,,0.105692436087806,0.058439891785383224,train
CAL-120,Erlotinib,,,,0.07866208255290985,train
SIG-M5,Erlotinib,,,0.126180404243534,0.06525743752717972,train
Lu-65,Erlotinib,,,,0.02395010180771351,train
KYSE-150,Erlotinib,,,0.0819979299467457,0.06515990197658539,train
SF295,Erlotinib,,,0.0548661332673498,0.018775304779410362,train
CA46,Erlotinib,,,,0.009425301104784012,train
SW1463,Erlotinib,,,,0.005473755300045013,train
NCI-H2347,Erlotinib,,,,0.14885222911834717,train
Karpas-299,Erlotinib,,,0.0265723504029587,0.0179144199937582,train
TIG-3 TD,Erlotinib,,,,0.028301775455474854,train
NCI-H82,Erlotinib,,,,-0.0013757795095443726,train
JHUEM-1,Erlotinib,,,,0.11741149425506592,train
HSC-2,Erlotinib,,,0.0718212186324384,0.08194370567798615,train
Mino,Erlotinib,,,0.123214185346362,0.0034139640629291534,train
MOR/CPR,Erlotinib,,,0.0502375665599399,0.05414578318595886,train
JMSU-1,Erlotinib,,,0.110923506771192,0.08291175216436386,train
Hs 742.T,Erlotinib,,,,-0.01972222328186035,train
Ku812,Erlotinib,,,0.0324607245661844,0.021611880511045456,train
MEC-2,Erlotinib,,,,0.013320568948984146,train
TC-32,Erlotinib,,,,0.02590513974428177,train
NCI-H2291,Erlotinib,,,,0.15064729750156403,train
CH-157MN,Erlotinib,,,,0.026945482939481735,train
KE-37,Erlotinib,,,,0.04050378128886223,train
SUP-T11,Erlotinib,,,,0.03663060814142227,train
HEC-151,Erlotinib,,,0.243795907921615,0.23281250894069672,train
HCC4006,Erlotinib,,,0.492663395066886,0.41626930236816406,train
UM-UC-1,Erlotinib,,,,0.13757571578025818,train
LP-1,Erlotinib,,,0.0,0.05259813368320465,train
HPB-ALL,Erlotinib,,,,0.0414436012506485,train
Panc 05.04,Erlotinib,,,,0.11466151475906372,train
KMRC-1,Erlotinib,,,0.149200648806191,0.019367069005966187,train
NCI-H2126,Erlotinib,,,,0.20619261264801025,train
Calu-1,Erlotinib,,,0.0088052462003865,0.019001565873622894,train
NCI-H2452,Erlotinib,,,0.0782546305703664,0.04539208114147186,train
PC-3,Erlotinib,,,0.0519043608550188,0.049628645181655884,train
DBTRG-05MG,Erlotinib,,,0.0295293703939529,0.021120712161064148,train
YD-38,Erlotinib,,,,0.13332216441631317,train
EBC-1,Erlotinib,,,0.0454726012161155,0.06318152695894241,train
P3HR-1,Erlotinib,,,0.0,-0.0031298696994781494,train
Caki-1,Erlotinib,,,,0.082259900867939,train
SK-N-SH,Erlotinib,,,0.0330358225676597,0.03296717256307602,train
KYSE-70,Erlotinib,,,0.171711681503882,0.13449355959892273,train
SNU-840,Erlotinib,,,,0.125139057636261,train
ESS-1,Erlotinib,,,0.0676722356100884,0.06609044969081879,train
NUGC-4,Erlotinib,,,0.354495435721132,0.27121201157569885,train
SNU-761,Erlotinib,,,,0.045469168573617935,train
HCC1937,Erlotinib,,,,0.14920605719089508,train
647V,Erlotinib,,,,0.15417294204235077,train
CFPAC-1,Erlotinib,,,,0.04076731950044632,train
JJN-3,Erlotinib,,,,0.046213969588279724,train
NCI-H23,Erlotinib,,,0.0122367471885851,0.02243281714618206,train
Rh30,Erlotinib,,,0.0078888326839729,-0.00047358497977256775,train
VMRC-RCZ,Erlotinib,,,0.0380711745358432,0.10334885120391846,train
HMEL,Erlotinib,,,,0.11147218197584152,train
CAL-85-1,Erlotinib,,,0.285999109686882,0.23381926119327545,train
DV-90,Erlotinib,,,0.145650783489382,0.08187070488929749,train
K029AX,Erlotinib,,,0.0,0.01756325364112854,train
G-402,Erlotinib,,,0.0035938457120128,0.01887207105755806,train
NB4,Erlotinib,,,,0.028224598616361618,train
LS123,Erlotinib,,,0.0687453300998243,0.04619349539279938,train
NCI-N87,Erlotinib,,,0.0916116474473374,0.06398770213127136,train
SLR20,Erlotinib,,,,0.08860088884830475,train
Hs 695T,Erlotinib,,,0.0027959688318722,0.025729142129421234,train
LK-2,Erlotinib,,,,0.023925546556711197,train
MDA-MB-453,Erlotinib,,,0.0290113401400771,-0.004838529974222183,train
ZR-75-1,Erlotinib,,,0.113728781027,0.06219431757926941,train
BJ1-hTERT,Erlotinib,,,,-0.0007999837398529053,train
Capan-1,Erlotinib,,,,0.05946566164493561,train
GR-M,Erlotinib,,,,0.0920441597700119,train
SLR24,Erlotinib,,,,0.11838305741548538,train
KM-H2,Erlotinib,,,,0.01652759127318859,train
KMBC-2,Erlotinib,,,0.0160264888319069,0.009944692254066467,train
SCC-9,Erlotinib,,,0.209352556276592,0.19510947167873383,train
RL95-2,Erlotinib,,,0.217167068821168,0.18365633487701416,train
1321N1,Erlotinib,,,0.0588349285319097,0.04064194858074188,train
PaTu 8988t,Erlotinib,,,,0.04593262821435928,train
Hs 294T,Erlotinib,,,0.0316242507584862,0.034790873527526855,train
NCI-H1915,Erlotinib,,,0.0466802928699457,0.01518833078444004,train
MOLP-8,Erlotinib,,,0.0087589415680787,0.03663007915019989,train
FTC-133,Erlotinib,,,,0.05536286160349846,train
NCI-H2085,Erlotinib,,,0.0529470600289252,0.045730285346508026,train
RT112/84,Erlotinib,,,,0.046270951628685,train
8305C,Erlotinib,,,0.0298521375705681,0.03226073086261749,train
HK-2 [Human kidney],Erlotinib,,,,0.03299397602677345,train
OCI-Ly10,Erlotinib,,,0.0721484574952942,0.025498006492853165,train
HMCB,Erlotinib,,,0.117314520850036,0.09213800728321075,train
KLE,Erlotinib,,,0.0871332926716541,0.010262638330459595,train
IST-Mes2,Erlotinib,,,0.0253521215403125,0.028157325461506844,train
Hs 936.T,Erlotinib,,,0.0146312556470704,0.01837117038667202,train
OUMS-23,Erlotinib,,,,0.05748254060745239,train
Ci-1,Erlotinib,,,0.0,-0.011548725888133049,train
QGP-1,Erlotinib,,,0.0604716766752486,0.03353896737098694,train
RMUG-S,Erlotinib,,,,0.14770960807800293,train
A-549,Erlotinib,,,0.0812118077477125,0.07893438637256622,train
KCI-MOH1,Erlotinib,,,0.163729617773422,0.0775776356458664,train
SNU-1041,Erlotinib,,,,0.15051552653312683,train
SNU-C4,Erlotinib,,,,0.11394795775413513,train
SU-DHL-6,Erlotinib,,,0.0,-0.017496885731816292,train
MV4-11,Erlotinib,,,,0.050264760851860046,train
NCI-H1975,Erlotinib,,,0.0464013068654505,0.07453140616416931,train
COR-L24,Erlotinib,,,,0.08513453602790833,train
REC-1,Erlotinib,,,,0.023517964407801628,train
42-MG-BA,Erlotinib,,,0.0910999117227594,0.08711086213588715,train
COLO 818,Erlotinib,,,,0.04421086981892586,train
CAL-51,Erlotinib,,,,0.04562481492757797,train
MEG-01,Erlotinib,,,0.0118702428342499,0.013790866360068321,train
SNU-C5,Erlotinib,,,,0.06221242994070053,train
DU4475,Erlotinib,,,,0.025316698476672173,train
TE-15,Erlotinib,,,0.237841669361768,0.2143472135066986,train
TT,Erlotinib,,,,0.02890758216381073,train
TCC-PAN2,Erlotinib,,,,0.022544637322425842,train
P12-Ichikawa,Erlotinib,,,0.0423395601743679,0.03480377420783043,train
NCI-H292,Erlotinib,,,,0.2489078938961029,train
SK-ES-1,Erlotinib,,,0.0683218629110332,0.029805414378643036,train
SW1990,Erlotinib,,,0.0523590286694586,0.030965212732553482,train
HMC-1-8,Erlotinib,,,0.0194228408584924,0.01183474250137806,train
IPC-298,Erlotinib,,,0.0528985627972757,0.019542861729860306,train
HCT 116,Erlotinib,,,0.0291910516115331,0.022071950137615204,train
LN-428,Erlotinib,,,,0.021775629371404648,train
A-253,Erlotinib,,,0.111939413475256,0.1102052628993988,train
Hs 281.T,Erlotinib,,,,-0.010294795036315918,train
SR,Erlotinib,,,,0.01228434406220913,train
SLR23,Erlotinib,,,,0.1258772909641266,train
KNS-60,Erlotinib,,,0.0080715130241218,0.02119799703359604,train
GA-10,Erlotinib,,,,-0.003885095939040184,train
ONCO-DG-1,Erlotinib,,,0.142880133312072,0.1439809650182724,train
KNS-81-FD,Erlotinib,,,0.0065135250637065,0.002924308180809021,train
SNU-1077,Erlotinib,,,,0.04377986863255501,train
Hs 683,Erlotinib,,,0.0118898423501595,0.03234586864709854,train
LN-18,Erlotinib,,,0.0657183372035689,0.03218482434749603,train
SK-MEL-2,Erlotinib,,,0.0,0.01061100885272026,train
SK-UT-1,Erlotinib,,,,0.011257048696279526,train
PE/CA-PJ41 (clone D2),Erlotinib,,,,0.15698212385177612,train
OS-RC-2,Erlotinib,,,,0.07932290434837341,train
SALE,Erlotinib,,,,0.04466448724269867,train
TT2609-C02,Erlotinib,,,0.0764294419818976,0.06201676279306412,train
