target_variable,target_class,target_class_label,layer,name,importance,explainer
Erlotinib,0,,rna,MISP,0.00016237047095766748,IntegratedGradients
Erlotinib,0,,rna,BLNK,0.00034900028368119824,IntegratedGradients
Erlotinib,0,,rna,ITGAL,0.00014536205062830624,IntegratedGradients
Erlotinib,0,,rna,TNFRSF1A,5.1726540096951306e-05,IntegratedGradients
Erlotinib,0,,rna,MT2A,0.000255502733365161,IntegratedGradients
Erlotinib,0,,rna,KNG1,4.318409905644679e-05,IntegratedGradients
Erlotinib,0,,rna,TRAM2,0.0007567402480743023,IntegratedGradients
Erlotinib,0,,rna,CD80,7.280470790268127e-05,IntegratedGradients
Erlotinib,0,,rna,P2RX7,0.0005211572274548674,IntegratedGradients
Erlotinib,0,,rna,ZBP1,2.853803032824774e-05,IntegratedGradients
Erlotinib,0,,rna,LHFPL6,0.0007673042829140027,IntegratedGradients
Erlotinib,0,,rna,RIPK4,0.00020367045953695952,IntegratedGradients
Erlotinib,0,,rna,REL,0.00026511523989665133,IntegratedGradients
Erlotinib,0,,rna,CASP8,0.00017661726397838516,IntegratedGradients
Erlotinib,0,,rna,DUSP26,0.00013818316638821278,IntegratedGradients
Erlotinib,0,,rna,VIL1,9.245257224331658e-05,IntegratedGradients
Erlotinib,0,,rna,LAMB2,0.00023691672059818493,IntegratedGradients
Erlotinib,0,,rna,FZD5,0.0003558837571505437,IntegratedGradients
Erlotinib,0,,rna,WLS,0.00021350117568401318,IntegratedGradients
Erlotinib,0,,rna,ETS1,0.0004362870243252524,IntegratedGradients
Erlotinib,0,,rna,TMEM40,0.00022413053758699964,IntegratedGradients
Erlotinib,0,,rna,GDF15,0.0004785096977628234,IntegratedGradients
Erlotinib,0,,rna,LAPTM4A,0.0003559367626666806,IntegratedGradients
Erlotinib,0,,rna,CD19,9.745309023709616e-05,IntegratedGradients
Erlotinib,0,,rna,SERPINE1,0.0004128006955269394,IntegratedGradients
Erlotinib,0,,rna,ELAVL1,5.553447922990694e-05,IntegratedGradients
Erlotinib,0,,rna,ATP8A1,0.0002033983645972584,IntegratedGradients
Erlotinib,0,,rna,STAP1,0.0002301501926321035,IntegratedGradients
Erlotinib,0,,rna,TNFAIP6,0.00031412023217449136,IntegratedGradients
Erlotinib,0,,rna,FLNA,0.00019662029268023332,IntegratedGradients
Erlotinib,0,,rna,SPR,0.00016804603230902653,IntegratedGradients
Erlotinib,0,,rna,FAT2,0.00037592589979805203,IntegratedGradients
Erlotinib,0,,rna,P3H1,0.00047869004509189255,IntegratedGradients
Erlotinib,0,,rna,CXorf21,3.7566248277741234e-05,IntegratedGradients
Erlotinib,0,,rna,ARHGEF16,0.0007758916835128065,IntegratedGradients
Erlotinib,0,,rna,ALK,0.0001581089609867405,IntegratedGradients
Erlotinib,0,,rna,LAMC2,0.0004567983788681831,IntegratedGradients
Erlotinib,0,,rna,CHGA,0.00030481932756903755,IntegratedGradients
Erlotinib,0,,rna,F2,2.824608551172611e-05,IntegratedGradients
Erlotinib,0,,rna,MARK1,0.000245169469485998,IntegratedGradients
Erlotinib,0,,rna,ADAMTS1,0.0007960651186920011,IntegratedGradients
Erlotinib,0,,rna,TSPAN15,0.0003298535310808887,IntegratedGradients
Erlotinib,0,,rna,ACSL5,0.0005150195276284194,IntegratedGradients
Erlotinib,0,,rna,TBX2,0.0003305997528474694,IntegratedGradients
Erlotinib,0,,rna,IGFBP6,0.0005023028819001276,IntegratedGradients
Erlotinib,0,,rna,LSP1,2.939339064898997e-05,IntegratedGradients
Erlotinib,0,,rna,AMPD1,9.199796387240085e-05,IntegratedGradients
Erlotinib,0,,rna,IL2RB,0.00020313400352478802,IntegratedGradients
Erlotinib,0,,rna,APBB1IP,9.837296953709584e-05,IntegratedGradients
Erlotinib,0,,rna,FGF18,0.0002683288487176327,IntegratedGradients
Erlotinib,0,,rna,CD3G,0.00023912000072138823,IntegratedGradients
Erlotinib,0,,rna,RAB33A,9.627832459415538e-05,IntegratedGradients
Erlotinib,0,,rna,PEA15,0.0003083608550237233,IntegratedGradients
Erlotinib,0,,rna,HLA-E,8.919317789970403e-05,IntegratedGradients
Erlotinib,0,,rna,LCP2,0.0001071158256985966,IntegratedGradients
Erlotinib,0,,rna,AICDA,0.0001782586282792747,IntegratedGradients
Erlotinib,0,,rna,MGAT4B,0.0002203302798999341,IntegratedGradients
Erlotinib,0,,rna,UROD,0.00019792814070435525,IntegratedGradients
Erlotinib,0,,rna,PHACTR1,8.930900017339176e-05,IntegratedGradients
Erlotinib,0,,rna,GAL3ST1,0.00023485857174569165,IntegratedGradients
Erlotinib,0,,rna,ENG,0.0003287801399653839,IntegratedGradients
Erlotinib,0,,rna,SELPLG,5.007952394115658e-05,IntegratedGradients
Erlotinib,0,,rna,EBI3,0.00022575655911170715,IntegratedGradients
Erlotinib,0,,rna,ASGR2,0.00010354970935781979,IntegratedGradients
Erlotinib,0,,rna,CD1A,0.0001238361859318605,IntegratedGradients
Erlotinib,0,,rna,APC,7.576581309109073e-05,IntegratedGradients
Erlotinib,0,,rna,PIK3R5,0.0002213707292367427,IntegratedGradients
Erlotinib,0,,rna,DNTT,8.279478619317432e-05,IntegratedGradients
Erlotinib,0,,rna,GADD45B,0.00015792769157356364,IntegratedGradients
Erlotinib,0,,rna,PRDM1,0.0001941725885987839,IntegratedGradients
Erlotinib,0,,rna,S100A11,0.0002309727427704305,IntegratedGradients
Erlotinib,0,,rna,NFATC3,0.0005766780155718916,IntegratedGradients
Erlotinib,0,,rna,FSD1,0.0005208068389570818,IntegratedGradients
Erlotinib,0,,rna,EMP3,0.0004659582793328488,IntegratedGradients
Erlotinib,0,,rna,FLT3,0.00013193460300507147,IntegratedGradients
Erlotinib,0,,rna,KCNN3,0.00012646402542974188,IntegratedGradients
Erlotinib,0,,rna,STAT5A,0.00019022827851760538,IntegratedGradients
Erlotinib,0,,rna,DENND5A,0.00011789742702431135,IntegratedGradients
Erlotinib,0,,rna,IL7R,0.0002518841177215353,IntegratedGradients
Erlotinib,0,,rna,TSPAN8,0.00038169397962017296,IntegratedGradients
Erlotinib,0,,rna,CYP3A5,0.0001662580495340657,IntegratedGradients
Erlotinib,0,,rna,MLC1,4.763013976463295e-05,IntegratedGradients
Erlotinib,0,,rna,TTR,0.00014006430546903287,IntegratedGradients
Erlotinib,0,,rna,ALDH3A1,0.00028493619275391305,IntegratedGradients
Erlotinib,0,,rna,CNN3,0.0003715596607290938,IntegratedGradients
Erlotinib,0,,rna,TFAP2A,0.0006882370165459899,IntegratedGradients
Erlotinib,0,,rna,MET,0.00020952772255564272,IntegratedGradients
Erlotinib,0,,rna,RBMS3,0.0002542717843908476,IntegratedGradients
Erlotinib,0,,rna,KEL,0.00010754264839511154,IntegratedGradients
Erlotinib,0,,rna,GPR18,4.68406494110814e-05,IntegratedGradients
Erlotinib,0,,rna,TGM2,0.0002558392086880896,IntegratedGradients
Erlotinib,0,,rna,FGA,0.00012547145211192273,IntegratedGradients
Erlotinib,0,,rna,SV2A,0.000261917643643014,IntegratedGradients
Erlotinib,0,,rna,CXXC4,6.94626935845368e-05,IntegratedGradients
Erlotinib,0,,rna,AHNAK,0.0002751873027732312,IntegratedGradients
Erlotinib,0,,rna,PSD4,0.00034280998536174816,IntegratedGradients
Erlotinib,0,,rna,CHRNA3,0.00010195253714933951,IntegratedGradients
Erlotinib,0,,rna,CDX1,0.000603514089178893,IntegratedGradients
Erlotinib,0,,rna,BCAR3,0.0003103400781680031,IntegratedGradients
Erlotinib,0,,rna,SIDT1,0.00031954167733817525,IntegratedGradients
Erlotinib,0,,rna,PMEL,0.0001856070070124702,IntegratedGradients
Erlotinib,0,,rna,RIPOR2,0.0001093248609806132,IntegratedGradients
Erlotinib,0,,rna,PKP2,0.0008306107062859272,IntegratedGradients
Erlotinib,0,,rna,GATA6,0.000757180065791023,IntegratedGradients
Erlotinib,0,,rna,KCNK12,0.0001563177855813835,IntegratedGradients
Erlotinib,0,,rna,CDS1,0.0001879119975487754,IntegratedGradients
Erlotinib,0,,rna,IL16,0.00019944787354621171,IntegratedGradients
Erlotinib,0,,rna,DSP,0.0008005913954980786,IntegratedGradients
Erlotinib,0,,rna,MEF2C,6.0425377087806054e-05,IntegratedGradients
Erlotinib,0,,rna,GAB1,0.0002910056647290605,IntegratedGradients
Erlotinib,0,,rna,ZMYM1,0.00017181650464521313,IntegratedGradients
Erlotinib,0,,rna,CORO1A,9.380316723750006e-05,IntegratedGradients
Erlotinib,0,,rna,KCNC1,8.856100401771445e-05,IntegratedGradients
Erlotinib,0,,rna,BACE1,0.00017727240091602598,IntegratedGradients
Erlotinib,0,,rna,AMIGO2,0.0002043849719328301,IntegratedGradients
Erlotinib,0,,rna,GABRB3,0.00024380635609520492,IntegratedGradients
Erlotinib,0,,rna,VGLL3,0.0003713078444666867,IntegratedGradients
Erlotinib,0,,rna,RTL8A,0.0004488275367199817,IntegratedGradients
Erlotinib,0,,rna,ARHGDIB,0.0003075947077897892,IntegratedGradients
Erlotinib,0,,rna,PLPP2,0.00016873282757495832,IntegratedGradients
Erlotinib,0,,rna,ABCC3,0.0005806121112232933,IntegratedGradients
Erlotinib,0,,rna,GAPDHS,7.519744984158471e-05,IntegratedGradients
Erlotinib,0,,rna,ATP8B2,0.0005567588380872803,IntegratedGradients
Erlotinib,0,,rna,POSTN,0.00041983847574509925,IntegratedGradients
Erlotinib,0,,rna,PLEC,0.0004861046852229928,IntegratedGradients
Erlotinib,0,,rna,LRRC2,0.00014712008512846324,IntegratedGradients
Erlotinib,0,,rna,PLIN3,0.00039983349777288714,IntegratedGradients
Erlotinib,0,,rna,PRLR,0.00011233930361855757,IntegratedGradients
Erlotinib,0,,rna,CEMIP2,0.0007836921577447222,IntegratedGradients
Erlotinib,0,,rna,VMP1,0.0001469880569576522,IntegratedGradients
Erlotinib,0,,rna,TFR2,0.00019959875407878354,IntegratedGradients
Erlotinib,0,,rna,MYOF,0.00038315438681599067,IntegratedGradients
Erlotinib,0,,rna,EGFR,9.475290494772941e-05,IntegratedGradients
Erlotinib,0,,rna,SH2B2,0.00013246485123847768,IntegratedGradients
Erlotinib,0,,rna,ESRP2,0.0010809783481374664,IntegratedGradients
Erlotinib,0,,rna,KDM6A,5.536098242670744e-05,IntegratedGradients
Erlotinib,0,,rna,IL2RG,0.000181876549559316,IntegratedGradients
Erlotinib,0,,rna,GFPT2,0.00042125430969451637,IntegratedGradients
Erlotinib,0,,rna,MR1,0.0001605752018222153,IntegratedGradients
Erlotinib,0,,rna,ELN,0.00021387446421489294,IntegratedGradients
Erlotinib,0,,rna,MS4A3,0.00018761253176561232,IntegratedGradients
Erlotinib,0,,rna,ASAP2,0.0004626785366198966,IntegratedGradients
Erlotinib,0,,rna,CYSLTR1,0.00030853514900873637,IntegratedGradients
Erlotinib,0,,rna,APOA2,0.00020524296800506628,IntegratedGradients
Erlotinib,0,,rna,FUT3,0.0003075553073942326,IntegratedGradients
Erlotinib,0,,rna,FERMT2,0.0007495229220623275,IntegratedGradients
Erlotinib,0,,rna,SH2D4A,0.0005053665214089287,IntegratedGradients
Erlotinib,0,,rna,DNAJC22,0.000555479702865176,IntegratedGradients
Erlotinib,0,,rna,CD27,0.00018431500670124264,IntegratedGradients
Erlotinib,0,,rna,TMC5,8.636914685842464e-05,IntegratedGradients
Erlotinib,0,,rna,LDLRAD4,0.0001637175802648332,IntegratedGradients
Erlotinib,0,,rna,GAS1,0.00010692866777637072,IntegratedGradients
Erlotinib,0,,rna,B3GNT3,0.0004489587522592569,IntegratedGradients
Erlotinib,0,,rna,MRAS,0.00012037571933686741,IntegratedGradients
Erlotinib,0,,rna,ITM2A,0.0001453416516771897,IntegratedGradients
Erlotinib,0,,rna,MPDZ,0.00024647633987973924,IntegratedGradients
Erlotinib,0,,rna,RAG2,9.34830297121512e-05,IntegratedGradients
Erlotinib,0,,rna,TNS4,0.00021235972980011912,IntegratedGradients
Erlotinib,0,,rna,SRPX,0.0001948768658388771,IntegratedGradients
Erlotinib,0,,rna,PLK2,9.022150962141647e-05,IntegratedGradients
Erlotinib,0,,rna,IGFBP3,0.0004314772475199177,IntegratedGradients
Erlotinib,0,,rna,IL4R,0.0003553469367158681,IntegratedGradients
Erlotinib,0,,rna,RAB31,0.0003017743293466246,IntegratedGradients
Erlotinib,0,,rna,TJP3,0.0006701167188439918,IntegratedGradients
Erlotinib,0,,rna,FLI1,0.00021417089348770493,IntegratedGradients
Erlotinib,0,,rna,PIM2,0.00024376137182323203,IntegratedGradients
Erlotinib,0,,rna,ST3GAL6,0.0005571915284232833,IntegratedGradients
Erlotinib,0,,rna,DCK,0.00035981152907613607,IntegratedGradients
Erlotinib,0,,rna,MCM6,0.00020446417146788371,IntegratedGradients
Erlotinib,0,,rna,FXYD3,0.0006389928687382,IntegratedGradients
Erlotinib,0,,rna,GNG11,0.00048615687477968273,IntegratedGradients
Erlotinib,0,,rna,RND3,0.00019005045738342463,IntegratedGradients
Erlotinib,0,,rna,MANSC1,0.00016184641293090705,IntegratedGradients
Erlotinib,0,,rna,FOSL1,0.00023935504511507892,IntegratedGradients
Erlotinib,0,,rna,CLIP3,0.0005267502086531494,IntegratedGradients
Erlotinib,0,,rna,GCNT3,0.0002335342318512712,IntegratedGradients
Erlotinib,0,,rna,CELSR2,0.00011429748833145944,IntegratedGradients
Erlotinib,0,,rna,LEF1,0.00020988859546221996,IntegratedGradients
Erlotinib,0,,rna,VAMP8,9.513161404819213e-05,IntegratedGradients
Erlotinib,0,,rna,SACS,0.0006307960136869957,IntegratedGradients
Erlotinib,0,,rna,MSH6,7.825080034751125e-06,IntegratedGradients
Erlotinib,0,,rna,LSR,0.0006412212548580474,IntegratedGradients
Erlotinib,0,,rna,TMEM158,0.00039601424075853744,IntegratedGradients
Erlotinib,0,,rna,CARD8,0.00019258930286455907,IntegratedGradients
Erlotinib,0,,rna,HEPH,7.248048084490413e-05,IntegratedGradients
Erlotinib,0,,rna,NTM,0.00024465229827350923,IntegratedGradients
Erlotinib,0,,rna,FA2H,0.0009325013173278338,IntegratedGradients
Erlotinib,0,,rna,GAP43,7.081256330239668e-05,IntegratedGradients
Erlotinib,0,,rna,SGCB,0.0002861554154923909,IntegratedGradients
Erlotinib,0,,rna,TMPRSS2,0.00039113300509932016,IntegratedGradients
Erlotinib,0,,rna,GRHL2,0.001264267430068518,IntegratedGradients
Erlotinib,0,,rna,CTSL,0.00033227064681111396,IntegratedGradients
Erlotinib,0,,rna,CELF2,0.0011342360653525607,IntegratedGradients
Erlotinib,0,,rna,NECTIN3,0.000571019943526547,IntegratedGradients
Erlotinib,0,,rna,HLX,8.618376043097658e-05,IntegratedGradients
Erlotinib,0,,rna,CD86,8.791859793594431e-05,IntegratedGradients
Erlotinib,0,,rna,LGALS1,0.0005615575891740617,IntegratedGradients
Erlotinib,0,,rna,NR3C1,0.0001629821980064009,IntegratedGradients
Erlotinib,0,,rna,ICAM2,0.000255049841376584,IntegratedGradients
Erlotinib,0,,rna,ERBB2,0.00015640087934952655,IntegratedGradients
Erlotinib,0,,rna,NLRP3,5.495089151233711e-05,IntegratedGradients
Erlotinib,0,,rna,GLS2,0.0002557675210972701,IntegratedGradients
Erlotinib,0,,rna,RASAL2,0.0005496041295479947,IntegratedGradients
Erlotinib,0,,rna,ST3GAL2,0.0001737026314286497,IntegratedGradients
Erlotinib,0,,rna,DTX4,0.00027388210960316094,IntegratedGradients
Erlotinib,0,,rna,PDZK1IP1,0.0006570689256501053,IntegratedGradients
Erlotinib,0,,rna,STXBP5L,0.00015246122347046392,IntegratedGradients
Erlotinib,0,,rna,STEAP1,0.00036177359208047977,IntegratedGradients
Erlotinib,0,,rna,ITGB2,0.0001365341213029793,IntegratedGradients
Erlotinib,0,,rna,LAMA5,0.0006251747037071057,IntegratedGradients
Erlotinib,0,,rna,SPI1,0.0002180105314248484,IntegratedGradients
Erlotinib,0,,rna,CLDN4,0.0009006398113211866,IntegratedGradients
Erlotinib,0,,rna,YES1,0.00018639053692406113,IntegratedGradients
Erlotinib,0,,rna,ANK1,0.00024374709911660847,IntegratedGradients
Erlotinib,0,,rna,GYPA,9.804997665323544e-05,IntegratedGradients
Erlotinib,0,,rna,BNC2,0.0002436044553373971,IntegratedGradients
Erlotinib,0,,rna,CAMK2N1,0.00022872484656798946,IntegratedGradients
Erlotinib,0,,rna,KLF4,0.00016769386647449606,IntegratedGradients
Erlotinib,0,,rna,ITGB6,0.0003475237934116216,IntegratedGradients
Erlotinib,0,,rna,NR0B2,0.0002468381092029317,IntegratedGradients
Erlotinib,0,,rna,SEMA4D,0.00026060969312129134,IntegratedGradients
Erlotinib,0,,rna,FGD6,0.00026761039382990293,IntegratedGradients
Erlotinib,0,,rna,HNF4G,0.0003244805625362008,IntegratedGradients
Erlotinib,0,,rna,CD72,0.00014512655918261387,IntegratedGradients
Erlotinib,0,,rna,TFEB,0.00023710715453832196,IntegratedGradients
Erlotinib,0,,rna,CD22,0.00023398281002080318,IntegratedGradients
Erlotinib,0,,rna,PERP,0.0003137122254681883,IntegratedGradients
Erlotinib,0,,rna,TNFRSF12A,0.0002945640955911548,IntegratedGradients
Erlotinib,0,,rna,ELMO3,0.00037558376678689567,IntegratedGradients
Erlotinib,0,,rna,CLEC11A,0.0004373986879099618,IntegratedGradients
Erlotinib,0,,rna,PRSS16,0.00031021333584423387,IntegratedGradients
Erlotinib,0,,rna,CISH,0.00011849395257262209,IntegratedGradients
Erlotinib,0,,rna,RAB25,0.00018411096103561786,IntegratedGradients
Erlotinib,0,,rna,LTBR,0.0002781677728183607,IntegratedGradients
Erlotinib,0,,rna,RUSC2,0.00014398216832980088,IntegratedGradients
Erlotinib,0,,rna,RTN1,0.0001025491132040162,IntegratedGradients
Erlotinib,0,,rna,LAIR1,0.000266418414344567,IntegratedGradients
Erlotinib,0,,rna,SERPINB6,0.00046783664329281345,IntegratedGradients
Erlotinib,0,,rna,CTDSPL,8.219411381545896e-05,IntegratedGradients
Erlotinib,0,,rna,ALDH1A3,0.00014292841121421102,IntegratedGradients
Erlotinib,0,,rna,CARD10,0.00038529020311614103,IntegratedGradients
Erlotinib,0,,rna,MCM2,0.00045662864414167445,IntegratedGradients
Erlotinib,0,,rna,EHD2,0.00010500778343496783,IntegratedGradients
Erlotinib,0,,rna,SELENBP1,0.0007427196008985409,IntegratedGradients
Erlotinib,0,,rna,ZAP70,0.00010179008534184186,IntegratedGradients
Erlotinib,0,,rna,DOCK10,0.0005612689545680761,IntegratedGradients
Erlotinib,0,,rna,PPP1R13L,0.00033031096211380556,IntegratedGradients
Erlotinib,0,,rna,RXRG,0.00023682286870185828,IntegratedGradients
Erlotinib,0,,rna,CD74,0.00011891861498912511,IntegratedGradients
Erlotinib,0,,rna,CDH11,0.0005807973395789414,IntegratedGradients
Erlotinib,0,,rna,EMP2,0.00019819246020472275,IntegratedGradients
Erlotinib,0,,rna,PIK3C2B,0.0002699383165543236,IntegratedGradients
Erlotinib,0,,rna,ALOX5AP,0.00011854009655558022,IntegratedGradients
Erlotinib,0,,rna,EPPK1,0.0005193169216597857,IntegratedGradients
Erlotinib,0,,rna,MCFD2,0.00033777516024869323,IntegratedGradients
Erlotinib,0,,rna,RUNDC3A,0.00011132074445932563,IntegratedGradients
Erlotinib,0,,rna,PNOC,0.00011044145497054016,IntegratedGradients
Erlotinib,0,,rna,TENT5C,0.0002443436977209486,IntegratedGradients
Erlotinib,0,,rna,CTTN,0.0003165002071435245,IntegratedGradients
Erlotinib,0,,rna,ASCL2,0.00019549280623798568,IntegratedGradients
Erlotinib,0,,rna,DYNLT1,0.00018674074168863414,IntegratedGradients
Erlotinib,0,,rna,CD37,0.00020100100842021266,IntegratedGradients
Erlotinib,0,,rna,SERPINB13,0.0006921340073000938,IntegratedGradients
Erlotinib,0,,rna,FRAT1,0.00033900949035173104,IntegratedGradients
Erlotinib,0,,rna,TP53,7.193021185605301e-06,IntegratedGradients
Erlotinib,0,,rna,C1orf116,0.00014971638464704074,IntegratedGradients
Erlotinib,0,,rna,RGS17,0.0004941964610311572,IntegratedGradients
Erlotinib,0,,rna,MBNL3,0.0002610934139457568,IntegratedGradients
Erlotinib,0,,rna,SDC4,0.0003023231820542425,IntegratedGradients
Erlotinib,0,,rna,NF1,3.6300607695621934e-05,IntegratedGradients
Erlotinib,0,,rna,TESC,0.000432389239289143,IntegratedGradients
Erlotinib,0,,rna,SLC43A1,0.00010427519538639858,IntegratedGradients
Erlotinib,0,,rna,PAX8,0.00018477022194364053,IntegratedGradients
Erlotinib,0,,rna,DSG2,0.0007261868044731024,IntegratedGradients
Erlotinib,0,,rna,VRK1,0.00048812313788256575,IntegratedGradients
Erlotinib,0,,rna,FOSL2,0.00015747986938008892,IntegratedGradients
Erlotinib,0,,rna,LYST,0.00016210037404630617,IntegratedGradients
Erlotinib,0,,rna,KLK10,0.00014161382774495425,IntegratedGradients
Erlotinib,0,,rna,CPQ,0.0002949645742097059,IntegratedGradients
Erlotinib,0,,rna,ADAMTS2,0.00037138131936068037,IntegratedGradients
Erlotinib,0,,rna,FSCN1,0.0004003640636943897,IntegratedGradients
Erlotinib,0,,rna,HSD11B2,0.00014775519753955108,IntegratedGradients
Erlotinib,0,,rna,PLS1,0.0001326845529503973,IntegratedGradients
Erlotinib,0,,rna,S100A1,0.00032040591921456965,IntegratedGradients
Erlotinib,0,,rna,IRF8,0.00040803576570650727,IntegratedGradients
Erlotinib,0,,rna,ZCCHC24,0.0003065093122968938,IntegratedGradients
Erlotinib,0,,rna,GYPC,0.0007625380936489226,IntegratedGradients
Erlotinib,0,,rna,CD69,0.00012024354948521569,IntegratedGradients
Erlotinib,0,,rna,IFFO1,0.0003582468906988961,IntegratedGradients
Erlotinib,0,,rna,EPCAM,0.00028661647534709253,IntegratedGradients
Erlotinib,0,,rna,GCH1,0.00022224031948078632,IntegratedGradients
Erlotinib,0,,rna,POU4F3,0.00019892460063757734,IntegratedGradients
Erlotinib,0,,rna,SEPTIN6,0.0004913968807255007,IntegratedGradients
Erlotinib,0,,rna,SH2D3A,9.281652173000119e-05,IntegratedGradients
Erlotinib,0,,rna,CSRP2,0.00041949641754432355,IntegratedGradients
Erlotinib,0,,rna,TEAD3,0.00023897273750918448,IntegratedGradients
Erlotinib,0,,rna,IGFBP7,0.0007365586238797254,IntegratedGradients
Erlotinib,0,,rna,ANO10,0.00026499343339459624,IntegratedGradients
Erlotinib,0,,rna,FN1,0.0002119743793289328,IntegratedGradients
Erlotinib,0,,rna,PIP4K2C,0.0014356258217941365,IntegratedGradients
Erlotinib,0,,rna,ATP8B4,0.00017768663424959353,IntegratedGradients
Erlotinib,0,,rna,RUBCNL,0.00016864135658062213,IntegratedGradients
Erlotinib,0,,rna,PTK2B,0.00034074131264569106,IntegratedGradients
Erlotinib,0,,rna,CYB561,0.00048522543937881387,IntegratedGradients
Erlotinib,0,,rna,TRMT9B,0.00022862942214547127,IntegratedGradients
Erlotinib,0,,rna,KIF5C,0.000384883329367628,IntegratedGradients
Erlotinib,0,,rna,FBLN5,0.0004929590680008751,IntegratedGradients
Erlotinib,0,,rna,DSC3,0.0007674937824552812,IntegratedGradients
Erlotinib,0,,rna,SRGN,0.00035894098550528185,IntegratedGradients
Erlotinib,0,,rna,RNASE3,0.00022504157271933635,IntegratedGradients
Erlotinib,0,,rna,PLXNB2,0.0002622672707707401,IntegratedGradients
Erlotinib,0,,rna,NET1,0.00046135831744641815,IntegratedGradients
Erlotinib,0,,rna,MYO1A,0.0005606168530393245,IntegratedGradients
Erlotinib,0,,rna,MMP14,0.0006967077358877167,IntegratedGradients
Erlotinib,0,,rna,TPM1,0.00022124286079045424,IntegratedGradients
Erlotinib,0,,rna,BRAF,3.357127731248517e-05,IntegratedGradients
Erlotinib,0,,rna,LRRC8E,0.00023085539518914822,IntegratedGradients
Erlotinib,0,,rna,DPYSL3,0.0004965905085081689,IntegratedGradients
Erlotinib,0,,rna,PLCG2,0.000405278464780531,IntegratedGradients
Erlotinib,0,,rna,GRAMD2B,0.0004983248222935697,IntegratedGradients
Erlotinib,0,,rna,RAG1,9.709226522527773e-05,IntegratedGradients
Erlotinib,0,,rna,CTSA,0.00016783207939957817,IntegratedGradients
Erlotinib,0,,rna,PCSK2,9.856645500135588e-05,IntegratedGradients
Erlotinib,0,,rna,CD151,0.0002539483390668819,IntegratedGradients
Erlotinib,0,,rna,LPXN,0.0003566619536193781,IntegratedGradients
Erlotinib,0,,rna,JAM3,0.000494771526506626,IntegratedGradients
Erlotinib,0,,rna,ATP10B,0.0003871429363704329,IntegratedGradients
Erlotinib,0,,rna,TOX3,0.0006017143044863455,IntegratedGradients
Erlotinib,0,,rna,ACSM3,0.00014701852816150775,IntegratedGradients
Erlotinib,0,,rna,ADAM9,7.9241118824249e-05,IntegratedGradients
Erlotinib,0,,rna,ATP6V0E1,9.618967012492338e-05,IntegratedGradients
Erlotinib,0,,rna,S100A8,0.00028882020819180447,IntegratedGradients
Erlotinib,0,,rna,APOBR,0.0002228953690716402,IntegratedGradients
Erlotinib,0,,rna,GPNMB,0.0003654086834548083,IntegratedGradients
Erlotinib,0,,rna,CAPN1,0.000708229875642075,IntegratedGradients
