sample_id,variable,class_label,probability,known_label,predicted_label,split
HCC78,Erlotinib,,,0.0077521003033489,0.07936589419841766,train
SUP-T11,Erlotinib,,,,0.07936589419841766,train
BL-41,Erlotinib,,,0.0095987380447434,0.07936589419841766,train
MDA-MB-468,Erlotinib,,,0.218491474374488,0.05528071150183678,train
HCC1588,Erlotinib,,,,0.043469399213790894,train
HCC95,Erlotinib,,,,0.08912504464387894,train
LK-2,Erlotinib,,,,0.09226813912391663,train
NCI-H1734,Erlotinib,,,,0.047664936631917953,train
SLR24,Erlotinib,,,,0.07936589419841766,train
NCI-H2106,Erlotinib,,,,0.04859347268939018,train
ST486,Erlotinib,,,,0.07936589419841766,train
Hs 834.T,Erlotinib,,,,0.08410611003637314,train
SNU-182,Erlotinib,,,0.126462530716505,0.0831984281539917,train
Caov-3,Erlotinib,,,,0.07936589419841766,train
CW-2,Erlotinib,,,,0.03151490166783333,train
YMB-1,Erlotinib,,,,0.07936589419841766,train
OCI-AML-5,Erlotinib,,,0.0410195798759189,0.057931508868932724,train
CCF-STTG1,Erlotinib,,,,0.036179158836603165,train
HOS,Erlotinib,,,0.0,0.05662933737039566,train
Hs 822.T,Erlotinib,,,,0.08410611003637314,train
U-178MG,Erlotinib,,,,0.07936589419841766,train
HCC1359,Erlotinib,,,,0.05662933737039566,train
SK-MEL-2,Erlotinib,,,0.0,0.07936589419841766,train
WM88,Erlotinib,,,0.0046589396475744,0.07357615977525711,train
KG-1-C,Erlotinib,,,,0.051496244966983795,train
MOTN-1,Erlotinib,,,,0.07936589419841766,train
KYSE-70,Erlotinib,,,0.171711681503882,0.04256100580096245,train
EB2,Erlotinib,,,0.0512378600325254,0.0834488719701767,train
Reh,Erlotinib,,,0.0072748198316787,0.01581609435379505,train
NALM-19,Erlotinib,,,,0.08410611003637314,train
KALS-1,Erlotinib,,,0.0361256866594273,0.05528071150183678,train
TE-6,Erlotinib,,,,0.07936589419841766,train
NCC-StC-K140,Erlotinib,,,,0.07936589419841766,train
CL-14,Erlotinib,,,,0.08383385837078094,train
SNU-1214,Erlotinib,,,,0.0814313292503357,train
COLO 818,Erlotinib,,,,0.05716816335916519,train
647V,Erlotinib,,,,0.07936589419841766,train
Fu97,Erlotinib,,,0.0544409555382595,0.08383385837078094,train
LOX-IMVI,Erlotinib,,,0.0215505910373239,0.06376996636390686,train
KMS-27,Erlotinib,,,,0.0578247532248497,train
HCC827 GR5,Erlotinib,,,,0.07936589419841766,train
COLO 699,Erlotinib,,,0.0150247110276725,0.07936589419841766,train
JHH-4,Erlotinib,,,0.0546806254132545,0.07936589419841766,train
NCI-H520,Erlotinib,,,0.0,0.07936589419841766,train
EPLC-272H,Erlotinib,,,,0.06273578852415085,train
SW780,Erlotinib,,,0.122386456001102,0.08410611003637314,train
Daoy,Erlotinib,,,0.033018722300065,0.0834488719701767,train
NCI-H1155,Erlotinib,,,0.0644206799838463,0.0360257662832737,train
Granta-519,Erlotinib,,,0.0327026256903496,0.08410611003637314,train
Hs 934.T,Erlotinib,,,,0.08410611003637314,train
BICR 22,Erlotinib,,,,0.07936589419841766,train
VCaP,Erlotinib,,,,0.07623697817325592,train
MHH-CALL-3,Erlotinib,,,,0.08410611003637314,train
TE-1,Erlotinib,,,0.0982104210622835,0.07936589419841766,train
LC-1F,Erlotinib,,,,0.0834488719701767,train
SNU-175,Erlotinib,,,,0.06452121585607529,train
Panc 08.13,Erlotinib,,,,0.05319540575146675,train
SLR26,Erlotinib,,,,0.07936589419841766,train
HCC1500,Erlotinib,,,,0.08410611003637314,train
KNS-81-FD,Erlotinib,,,0.0065135250637065,0.07936589419841766,train
NCI-H1623,Erlotinib,,,,0.07936589419841766,train
A-673,Erlotinib,,,0.0132935443628987,0.051496244966983795,train
NCI-H446,Erlotinib,,,,0.05672507360577583,train
VMRC-RCW,Erlotinib,,,0.009323782911607,0.08410611003637314,train
SHP-77,Erlotinib,,,0.0,0.05319540575146675,train
BHT-101,Erlotinib,,,,0.051496244966983795,train
SNU-308,Erlotinib,,,,0.07936589419841766,train
NCI-H1618,Erlotinib,,,,0.07936589419841766,train
COR-L279,Erlotinib,,,,0.07936589419841766,train
HCC1897,Erlotinib,,,,0.07936589419841766,train
HEL,Erlotinib,,,,0.08383385837078094,train
MEG-01,Erlotinib,,,0.0118702428342499,0.07936589419841766,train
Hs 739.T,Erlotinib,,,0.0,0.08410611003637314,train
SNG-M,Erlotinib,,,0.0745293031988896,0.008626456372439861,train
SEM,Erlotinib,,,,0.05014985799789429,train
NCO2,Erlotinib,,,0.105692436087806,0.07936589419841766,train
CAL-29,Erlotinib,,,,0.04256100580096245,train
L-363,Erlotinib,,,0.0300418768691312,0.0413852334022522,train
SNU-869,Erlotinib,,,,0.03400925546884537,train
LNCaP clone FGC,Erlotinib,,,,0.05145825445652008,train
HEC-59,Erlotinib,,,0.0231255701168466,0.0673731341958046,train
ESS-1,Erlotinib,,,0.0676722356100884,0.052979473024606705,train
KG-1,Erlotinib,,,0.0368547649599705,0.07623697817325592,train
Becker,Erlotinib,,,,0.07936589419841766,train
PL-21,Erlotinib,,,,0.053299177438020706,train
TE-8,Erlotinib,,,,0.07936589419841766,train
HuP-T4,Erlotinib,,,0.167535443444042,0.051668863743543625,train
NCI-H747,Erlotinib,,,0.0854438275693443,0.054761797189712524,train
Hs 751.T,Erlotinib,,,,0.08410611003637314,train
SU-DHL-10,Erlotinib,,,0.0,0.0360257662832737,train
BICR 18,Erlotinib,,,,0.056654226034879684,train
HCC2218,Erlotinib,,,,0.08410611003637314,train
59M,Erlotinib,,,,0.07936589419841766,train
COR-L23,Erlotinib,,,0.0096508432450326,0.05427504703402519,train
GOS-3,Erlotinib,,,,0.014673758298158646,train
HuNS1,Erlotinib,,,,0.08410611003637314,train
TCC-PAN2,Erlotinib,,,,0.053299177438020706,train
Lu-65,Erlotinib,,,,0.051668863743543625,train
HuH-28,Erlotinib,,,,0.04256100580096245,train
COR-L24,Erlotinib,,,,0.08383385837078094,train
OAW42,Erlotinib,,,,0.06202666833996773,train
SNU-1033,Erlotinib,,,,0.054761797189712524,train
RL,Erlotinib,,,,0.04859347268939018,train
WM266-4,Erlotinib,,,0.013118494741462,0.051496244966983795,train
SNB-19,Erlotinib,,,,0.07936589419841766,train
Rh18,Erlotinib,,,,0.07936589419841766,train
NCI-H2009,Erlotinib,,,0.0812374464357929,0.053299177438020706,train
Ri-1,Erlotinib,,,,0.07936589419841766,train
SNU-216,Erlotinib,,,,0.07936589419841766,train
Hs 172.T,Erlotinib,,,,0.08410611003637314,train
PANC-1,Erlotinib,,,,0.053299177438020706,train
NCI-H1930,Erlotinib,,,,0.07799069583415985,train
SUP-B15,Erlotinib,,,,0.0794607624411583,train
BGC-823,Erlotinib,,,0.0558387047535396,0.07936589419841766,train
SNU-1272,Erlotinib,,,,0.08410611003637314,train
HuH-6 Clone 5,Erlotinib,,,,0.07936589419841766,train
SK-MEL-30,Erlotinib,,,0.0053500624689049,0.06851515173912048,train
OCI-M1,Erlotinib,,,,0.07799069583415985,train
SNU-503,Erlotinib,,,,0.08078309148550034,train
SU.86.86,Erlotinib,,,0.0552695916589043,0.053299177438020706,train
Kuramochi,Erlotinib,,,0.0934454016671447,0.07958797365427017,train
T1-73,Erlotinib,,,,0.08410611003637314,train
UOK101,Erlotinib,,,,0.07936589419841766,train
COLO 680N,Erlotinib,,,,0.07936589419841766,train
DMS 114,Erlotinib,,,0.0,0.07936589419841766,train
Panc 05.04,Erlotinib,,,,0.05319540575146675,train
KP-1N,Erlotinib,,,0.0231270403970665,0.05319540575146675,train
MOLT-4,Erlotinib,,,,0.04859347268939018,train
NCI-H2228,Erlotinib,,,0.111220297000768,0.07936589419841766,train
COLO 775,Erlotinib,,,,0.053299177438020706,train
KYSE-150,Erlotinib,,,0.0819979299467457,0.07936589419841766,train
KATO III,Erlotinib,,,,0.08410611003637314,train
DB,Erlotinib,,,,0.05662933737039566,train
LCLC-97TM1,Erlotinib,,,,0.053299177438020706,train
MOLM-6,Erlotinib,,,,0.07936589419841766,train
NCI-H1092,Erlotinib,,,0.0,0.07799069583415985,train
CFPAC-1,Erlotinib,,,,0.053299177438020706,train
TIG-3 TD,Erlotinib,,,,0.07936589419841766,train
WM115,Erlotinib,,,0.0093040083597805,0.058722324669361115,train
HEC-6,Erlotinib,,,0.0,0.03602512553334236,train
OV-90,Erlotinib,,,0.0,0.0814313292503357,train
NCI-H1395,Erlotinib,,,,0.051496244966983795,train
U-BLC1,Erlotinib,,,,0.07936589419841766,train
NCI-H1341,Erlotinib,,,0.103012744278107,0.05745059251785278,train
Hs 729.T,Erlotinib,,,0.0124696952980024,0.05662933737039566,train
MUTZ-3,Erlotinib,,,,0.05319540575146675,train
SNU-410,Erlotinib,,,,0.053299177438020706,train
HuTu 80,Erlotinib,,,,0.08410611003637314,train
HPAF-II,Erlotinib,,,0.0623307309772142,0.053299177438020706,train
LP-1,Erlotinib,,,0.0,0.07936589419841766,train
P12-Ichikawa,Erlotinib,,,0.0423395601743679,0.047562964260578156,train
Rh30,Erlotinib,,,0.0078888326839729,0.07936589419841766,train
SNU-1077,Erlotinib,,,,0.07936589419841766,train
SNU-626,Erlotinib,,,,0.04859347268939018,train
SF126,Erlotinib,,,0.0028855475138971,0.014673758298158646,train
NCI-H1666,Erlotinib,,,0.379534141507989,0.051496244966983795,train
SKM-1,Erlotinib,,,,0.060276344418525696,train
Calu-6,Erlotinib,,,0.0232435160923001,0.053299177438020706,train
MKN45,Erlotinib,,,0.027027568716618,0.07936589419841766,train
BFTC-909,Erlotinib,,,0.0269900860312162,0.04256100580096245,train
Karpas-422,Erlotinib,,,0.0,0.07936589419841766,train
143B,Erlotinib,,,,0.05319540575146675,train
SNU-213,Erlotinib,,,,0.053299177438020706,train
KYSE-510,Erlotinib,,,0.0072697969032743,0.05745059251785278,train
ML-1 [Human thyroid carcinoma],Erlotinib,,,,0.0578247532248497,train
MOLT-13,Erlotinib,,,,0.08326289802789688,train
Panc 02.03,Erlotinib,,,0.126721659151957,0.053299177438020706,train
SNU-1105,Erlotinib,,,,0.07936589419841766,train
Li-7,Erlotinib,,,,0.08410611003637314,train
Hs 343.T,Erlotinib,,,,0.08410611003637314,train
TC-71,Erlotinib,,,0.0,0.07936589419841766,train
NU-DHL-1,Erlotinib,,,,0.053299177438020706,train
Hs 863.T,Erlotinib,,,,0.08410611003637314,train
NCI-H1435,Erlotinib,,,,0.06617161631584167,train
KMRC-2,Erlotinib,,,0.0557129797932296,0.08410611003637314,train
G-402,Erlotinib,,,0.0035938457120128,0.0578247532248497,train
SUP-T1,Erlotinib,,,0.0,0.07936589419841766,train
NCI-H2073,Erlotinib,,,,0.07936589419841766,train
HT-55,Erlotinib,,,,0.06351431459188461,train
HCC1143,Erlotinib,,,,0.07799069583415985,train
SK-MEL-24,Erlotinib,,,0.0174420687459357,0.051496244966983795,train
SNU-719,Erlotinib,,,,0.06230609863996506,train
CADO-ES1,Erlotinib,,,,0.07448186725378036,train
SNU-1066,Erlotinib,,,,0.08383385837078094,train
NCI-H441,Erlotinib,,,0.0361416593151064,0.053299177438020706,train
MOG-G-CCM,Erlotinib,,,0.0,0.07936589419841766,train
KLM-1,Erlotinib,,,,0.05319540575146675,train
SNU-449,Erlotinib,,,0.0585179792211455,0.04859347268939018,train
BJ1-hTERT,Erlotinib,,,,0.07936589419841766,train
42-MG-BA,Erlotinib,,,0.0910999117227594,0.04859347268939018,train
IM95,Erlotinib,,,,0.07565050572156906,train
KMM-1,Erlotinib,,,0.0068735760231036,0.046743303537368774,train
SW837,Erlotinib,,,,0.06173892691731453,train
M059J,Erlotinib,,,0.0097015840520932,0.07936589419841766,train
Hs 571.T,Erlotinib,,,,0.07799069583415985,train
KE-97,Erlotinib,,,0.089743233031866,0.08912504464387894,train
SNU-761,Erlotinib,,,,0.08410611003637314,train
769-P,Erlotinib,,,0.25329984948657,0.08410611003637314,train
CHL-1,Erlotinib,,,0.131031637107937,0.0726265013217926,train
COLO 849,Erlotinib,,,,0.051496244966983795,train
8505C,Erlotinib,,,0.0308762725344076,0.05590636655688286,train
NCI-H2291,Erlotinib,,,,0.053299177438020706,train
A-375,Erlotinib,,,0.0345979103829177,0.05014980211853981,train
BxPC-3,Erlotinib,,,0.11221767317599,0.07936589419841766,train
LS411N,Erlotinib,,,0.0119201349143826,0.09995996952056885,train
NCI-H460,Erlotinib,,,0.0156850277955704,0.03400925546884537,train
OUMS-23,Erlotinib,,,,0.05441286042332649,train
TE-5,Erlotinib,,,0.026737511299685,0.05529864877462387,train
Hs 695T,Erlotinib,,,0.0027959688318722,0.0630561113357544,train
GLC-82,Erlotinib,,,0.0920651474630988,0.07936589419841766,train
BICR 56,Erlotinib,,,,0.0831984281539917,train
SW1353,Erlotinib,,,0.0042658209862159,0.07936589419841766,train
SK-MEL-28,Erlotinib,,,,0.06119813397526741,train
DFCI024,Erlotinib,,,,0.07936589419841766,train
HEC-265,Erlotinib,,,0.0,0.026080647483468056,train
HEC-50B,Erlotinib,,,,0.03972499072551727,train
PK-45H,Erlotinib,,,0.0409515063862812,0.05319540575146675,train
SR,Erlotinib,,,,0.07936589419841766,train
SW1088,Erlotinib,,,0.0501817048387286,0.07772496342658997,train
CAL-78,Erlotinib,,,0.0301368569813702,0.07936589419841766,train
ECC12,Erlotinib,,,,0.07936589419841766,train
Calu-3,Erlotinib,,,0.139699599142118,0.07945433259010315,train
Caov-4,Erlotinib,,,,0.07936589419841766,train
NCI-H810,Erlotinib,,,0.0,0.07936589419841766,train
JHH-2,Erlotinib,,,0.0764561426940383,0.05688764899969101,train
TT,Erlotinib,,,,0.0794607624411583,train
KMRC-1,Erlotinib,,,0.149200648806191,0.08410611003637314,train
639V,Erlotinib,,,,0.04362709820270538,train
MDA-MB-175-VII,Erlotinib,,,0.157212631566185,0.07936589419841766,train
Hs 688(A).T,Erlotinib,,,,0.08410611003637314,train
T84,Erlotinib,,,0.0637663383324368,0.03935415297746658,train
LN-443,Erlotinib,,,,0.07936589419841766,train
TM-31,Erlotinib,,,,0.05662933737039566,train
HCC2157,Erlotinib,,,,0.07936589419841766,train
SK-BR-3,Erlotinib,,,0.0598540720517569,0.07936589419841766,train
MDA-MB-231,Erlotinib,,,,0.062153007835149765,train
YD-8,Erlotinib,,,,0.047664936631917953,train
K029AX,Erlotinib,,,0.0,0.051496244966983795,train
HCC70,Erlotinib,,,0.0882811990466099,0.04859347268939018,train
PC-14,Erlotinib,,,0.540454830321444,0.07936589419841766,train
HSC-2,Erlotinib,,,0.0718212186324384,0.047752607613801956,train
SNU-16,Erlotinib,,,0.0470671048886958,0.07936589419841766,train
IA-LM,Erlotinib,,,0.0282183600503712,0.04849892854690552,train
NCI-H1299,Erlotinib,,,0.0626858625403708,0.08410611003637314,train
EN,Erlotinib,,,0.0081970826955626,0.06679973006248474,train
MKN7,Erlotinib,,,0.0105335504075689,0.07936589419841766,train
RCC4,Erlotinib,,,,0.07936589419841766,train
CAL-33,Erlotinib,,,,0.05968504771590233,train
IST-Mes1,Erlotinib,,,0.0301124999999999,0.08410611003637314,train
KE-37,Erlotinib,,,,0.08410611003637314,train
SNU-601,Erlotinib,,,,0.01658233068883419,train
MOG-G-UVW,Erlotinib,,,,0.014673758298158646,train
OVCAR-4,Erlotinib,,,0.0890468689794294,0.0814313292503357,train
OVSAHO,Erlotinib,,,0.028593683053534,0.07772496342658997,train
HuT 102,Erlotinib,,,,0.0824098065495491,train
SNU-1197,Erlotinib,,,,0.06173892691731453,train
NCI-H2286,Erlotinib,,,0.0950558401951842,0.0491766519844532,train
JVM-2,Erlotinib,,,,0.08410611003637314,train
ChaGo-K-1,Erlotinib,,,,0.0831984281539917,train
SNU-1040,Erlotinib,,,,0.08114390820264816,train
EFM-192A,Erlotinib,,,,0.034272484481334686,train
SNU-1196,Erlotinib,,,,0.07936589419841766,train
ME-1 [Human leukemia],Erlotinib,,,,0.08410611003637314,train
LCLC-103H,Erlotinib,,,0.0185216437044789,0.05662933737039566,train
IGR-39,Erlotinib,,,0.0072505093170284,0.05091080442070961,train
NCI-H1573,Erlotinib,,,0.154964829446517,0.07444643974304199,train
NCI-H2052,Erlotinib,,,0.0832065598621997,0.08410611003637314,train
KMS-26,Erlotinib,,,0.011861918754795,0.07623697817325592,train
