sample_id,variable,class_label,probability,known_label,predicted_label,split
F5,Erlotinib,,,,0.06737039983272552,train
SNU-668,Erlotinib,,,,0.07783249020576477,train
NUGC-4,Erlotinib,,,0.354495435721132,0.06398186087608337,train
G-361,Erlotinib,,,0.078325331356097,0.0466952882707119,train
SNU-216,Erlotinib,,,,0.06737039983272552,train
SW1116,Erlotinib,,,,0.07448853552341461,train
Capan-1,Erlotinib,,,,0.04496495798230171,train
Hs 766T,Erlotinib,,,0.0991126936068783,0.04931515455245972,train
EFE-184,Erlotinib,,,0.103552446743147,0.07639891654253006,train
NCI-H838,Erlotinib,,,,0.07657083868980408,train
SK-CO-1,Erlotinib,,,0.135089516259724,0.10253672301769257,train
DFCI024,Erlotinib,,,,0.06737039983272552,train
HuT 102,Erlotinib,,,,0.06859788298606873,train
HT-55,Erlotinib,,,,0.044866833835840225,train
SF126,Erlotinib,,,0.0028855475138971,0.05725923925638199,train
KYSE-520,Erlotinib,,,0.185508738558247,0.06737039983272552,train
OV7,Erlotinib,,,,0.04931515455245972,train
NALM-19,Erlotinib,,,,0.069994255900383,train
SNU-1033,Erlotinib,,,,0.07783249020576477,train
Ishikawa (Heraklio) 02 ER-,Erlotinib,,,0.218491325974419,0.04365311935544014,train
769-P,Erlotinib,,,0.25329984948657,0.069994255900383,train
FU-OV-1,Erlotinib,,,0.116164486880648,0.06005529686808586,train
RKN,Erlotinib,,,0.0210373946360292,0.06901614367961884,train
RL95-2,Erlotinib,,,0.217167068821168,0.12712986767292023,train
NCI-H1155,Erlotinib,,,0.0644206799838463,0.04995281994342804,train
LN-443,Erlotinib,,,,0.06737039983272552,train
HCC1195,Erlotinib,,,,0.07312197983264923,train
OC 315,Erlotinib,,,0.052315315474671,0.06737039983272552,train
BICR 16,Erlotinib,,,,0.06737039983272552,train
Calu-3,Erlotinib,,,0.139699599142118,0.07560057938098907,train
NCI-H2085,Erlotinib,,,0.0529470600289252,0.06737039983272552,train
LN-340,Erlotinib,,,,0.06737039983272552,train
TUHR4TKB,Erlotinib,,,,0.069994255900383,train
HEC-265,Erlotinib,,,0.0,0.05946483090519905,train
A2058,Erlotinib,,,0.0203164321242007,0.04924590513110161,train
COV504,Erlotinib,,,0.0711984611306931,0.06737039983272552,train
MOLM-6,Erlotinib,,,,0.06737039983272552,train
MDA-MB-436,Erlotinib,,,0.0656501567842006,0.069994255900383,train
NCI-H929,Erlotinib,,,,0.03422034904360771,train
Kelly,Erlotinib,,,0.0,0.06737039983272552,train
JHUEM-3,Erlotinib,,,,0.06737039983272552,train
Hs 751.T,Erlotinib,,,,0.069994255900383,train
TE 159.T,Erlotinib,,,,0.069994255900383,train
Panc 10.05,Erlotinib,,,0.0565475629518381,0.04285985976457596,train
HCC70,Erlotinib,,,0.0882811990466099,0.05694343149662018,train
HCT 8,Erlotinib,,,,0.02140832133591175,train
KP-3,Erlotinib,,,0.0353438466747756,0.03699292987585068,train
HEY A8,Erlotinib,,,0.0154558399513439,0.01711117848753929,train
RD,Erlotinib,,,0.0021772616522563,0.06005529686808586,train
SLR21,Erlotinib,,,,0.06737039983272552,train
SNU-349,Erlotinib,,,,0.03422034904360771,train
P3HR-1,Erlotinib,,,0.0,0.06399038434028625,train
DMS 53,Erlotinib,,,,0.07312197983264923,train
HPAF-II,Erlotinib,,,0.0623307309772142,0.04496495798230171,train
SK-MES-1,Erlotinib,,,0.272357387064309,0.06737039983272552,train
SCaBER,Erlotinib,,,0.25850831113567,0.06737039983272552,train
ChaGo-K-1,Erlotinib,,,,0.07639891654253006,train
HEC-1-B,Erlotinib,,,0.067324354538357,0.08412253111600876,train
PaTu 8988t,Erlotinib,,,,0.04931515455245972,train
Hs 675.T,Erlotinib,,,,0.06006483733654022,train
MEG-01,Erlotinib,,,0.0118702428342499,0.06737039983272552,train
A-673,Erlotinib,,,0.0132935443628987,0.0466952882707119,train
AMO1,Erlotinib,,,0.0405618113899816,0.057637181133031845,train
Hs 229.T,Erlotinib,,,0.0,0.069994255900383,train
GLC-82,Erlotinib,,,0.0920651474630988,0.06737039983272552,train
Lu-99A,Erlotinib,,,0.0935112861463288,0.02140832133591175,train
NU-DUL-1,Erlotinib,,,,0.04496495798230171,train
SW403,Erlotinib,,,0.122852776007857,0.11832769215106964,train
NCI-H2170,Erlotinib,,,0.198096525046799,0.06737039983272552,train
KG-1,Erlotinib,,,0.0368547649599705,0.05134822055697441,train
DB,Erlotinib,,,,0.06005529686808586,train
TE-1,Erlotinib,,,0.0982104210622835,0.06737039983272552,train
SCC-25,Erlotinib,,,,0.06737039983272552,train
NCI-H1184,Erlotinib,,,0.0,0.06737039983272552,train
HCC33,Erlotinib,,,,0.06737039983272552,train
HCC1897,Erlotinib,,,,0.06737039983272552,train
Panc 04.03,Erlotinib,,,0.111468825066676,0.09092073142528534,train
Hs 895.T,Erlotinib,,,0.0401884287247958,0.069994255900383,train
HCC1569,Erlotinib,,,0.0068813097414282,0.05232485383749008,train
Hs 840.T,Erlotinib,,,0.0148024543136501,0.03422034904360771,train
VMRC-LCP,Erlotinib,,,,0.06737039983272552,train
VMRC-RCW,Erlotinib,,,0.009323782911607,0.069994255900383,train
Hs 852.T,Erlotinib,,,0.0606494731196107,0.069994255900383,train
HLF-a,Erlotinib,,,,0.069994255900383,train
NCI-H2030,Erlotinib,,,0.153550545307145,0.04285985976457596,train
Ku812,Erlotinib,,,0.0324607245661844,0.06737039983272552,train
OUMS-27,Erlotinib,,,,0.069994255900383,train
SK-RC-31,Erlotinib,,,,0.06737039983272552,train
JHOS-2,Erlotinib,,,0.0096661428907013,0.06005529686808586,train
KE-97,Erlotinib,,,0.089743233031866,0.07926706224679947,train
T.T,Erlotinib,,,,0.07312197983264923,train
IA-LM,Erlotinib,,,0.0282183600503712,0.04993812367320061,train
UACC-62,Erlotinib,,,0.105319665408293,0.04572155326604843,train
YKG-1,Erlotinib,,,0.0378246556038961,0.03105354867875576,train
8305C,Erlotinib,,,0.0298521375705681,0.04955063387751579,train
Hs 600.T,Erlotinib,,,,0.069994255900383,train
BICR 31,Erlotinib,,,,0.06737039983272552,train
OUMS-23,Erlotinib,,,,0.04858975112438202,train
SNU-245,Erlotinib,,,,0.06737039983272552,train
T24,Erlotinib,,,0.0768022402098758,0.069994255900383,train
CAL-62,Erlotinib,,,,0.04496495798230171,train
Ki-JK,Erlotinib,,,,0.069994255900383,train
SNU-1077,Erlotinib,,,,0.06737039983272552,train
Hs 706.T,Erlotinib,,,,0.069994255900383,train
HCC2814,Erlotinib,,,,0.06737039983272552,train
FaDu,Erlotinib,,,0.202366269449161,0.06737039983272552,train
MOLM-13,Erlotinib,,,,0.03422034904360771,train
NCI-H520,Erlotinib,,,0.0,0.06737039983272552,train
MEC-2,Erlotinib,,,,0.06737039983272552,train
D283 Med,Erlotinib,,,,0.06737039983272552,train
NCI-H2227,Erlotinib,,,,0.04955063387751579,train
HEC-50B,Erlotinib,,,,0.06526755541563034,train
HCC44,Erlotinib,,,0.006897030803354,0.04496495798230171,train
BICR 6,Erlotinib,,,,0.06737039983272552,train
Karpas-299,Erlotinib,,,0.0265723504029587,0.06737039983272552,train
SU-DHL-8,Erlotinib,,,0.0060804652612669,0.04955063387751579,train
KYM-1,Erlotinib,,,0.0,0.06859788298606873,train
MDA-MB-453,Erlotinib,,,0.0290113401400771,0.007529045455157757,train
SNU-175,Erlotinib,,,,0.26535764336586,train
NCC-StC-K140,Erlotinib,,,,0.06737039983272552,train
HCC1588,Erlotinib,,,,0.01711117848753929,train
SNU-475,Erlotinib,,,0.0611929252113123,0.06005529686808586,train
HT-1080,Erlotinib,,,0.0153929865687471,0.03422034904360771,train
HCC827,Erlotinib,,,0.577869216226715,0.06737039983272552,train
Kuramochi,Erlotinib,,,0.0934454016671447,0.08542089909315109,train
SNU-1041,Erlotinib,,,,0.03422034904360771,train
Kasumi-2,Erlotinib,,,0.0514740270057927,0.04496495798230171,train
SU-DHL-5,Erlotinib,,,,0.07943474501371384,train
BV-173,Erlotinib,,,,0.06398186087608337,train
CAL-29,Erlotinib,,,,0.027649927884340286,train
DoHH2,Erlotinib,,,0.0,0.03422034904360771,train
NCI-H727,Erlotinib,,,0.0142250000000003,0.04496495798230171,train
RL,Erlotinib,,,,0.05694343149662018,train
HMEL,Erlotinib,,,,0.06737039983272552,train
HCC78,Erlotinib,,,0.0077521003033489,0.06737039983272552,train
A2780,Erlotinib,,,0.0182631271735792,0.007094445172697306,train
DMS 454,Erlotinib,,,,0.0624723806977272,train
Lu-65,Erlotinib,,,,0.0626179501414299,train
OE33,Erlotinib,,,0.0994217425891791,0.06737039983272552,train
CAL-148,Erlotinib,,,,0.004233697894960642,train
Fu97,Erlotinib,,,0.0544409555382595,0.07757066190242767,train
JHUEM-1,Erlotinib,,,,0.07724381238222122,train
MFE-296,Erlotinib,,,0.105789474600448,0.06399229913949966,train
PK-59,Erlotinib,,,0.0396791309079114,0.04931515455245972,train
TC-71,Erlotinib,,,0.0,0.06737039983272552,train
COLO 680N,Erlotinib,,,,0.06737039983272552,train
YD-10B,Erlotinib,,,,0.040062613785266876,train
HuP-T3,Erlotinib,,,0.0448855558355754,0.0626179501414299,train
TE-14,Erlotinib,,,,0.048023030161857605,train
SW1271,Erlotinib,,,0.0170029385810013,0.07273928076028824,train
JHH-1,Erlotinib,,,,0.1326131522655487,train
SJSA-1,Erlotinib,,,0.0369315976788424,0.069994255900383,train
NCI-H1355,Erlotinib,,,0.170404319767082,0.04496495798230171,train
OE19,Erlotinib,,,,0.07266630977392197,train
PF-382,Erlotinib,,,,0.061414264142513275,train
COR-L51,Erlotinib,,,,0.06737039983272552,train
HuH-1,Erlotinib,,,0.0410050329319411,0.06737039983272552,train
SNU-387,Erlotinib,,,0.0137625000000001,0.06737039983272552,train
COLO 320,Erlotinib,,,0.0656630100878447,0.07757066190242767,train
Panc 05.04,Erlotinib,,,,0.04931515455245972,train
PE/CA-PJ41 (clone D2),Erlotinib,,,,0.06737039983272552,train
IOMM-Lee,Erlotinib,,,,0.06737039983272552,train
WM793,Erlotinib,,,0.0280512493673766,0.04572155326604843,train
Granta-519,Erlotinib,,,0.0327026256903496,0.069994255900383,train
JHH-4,Erlotinib,,,0.0546806254132545,0.06737039983272552,train
KYSE-30,Erlotinib,,,0.107401668997436,0.07314600795507431,train
RERF-LC-Ad1,Erlotinib,,,,0.0333196297287941,train
TUHR10TKB,Erlotinib,,,,0.069994255900383,train
SW900,Erlotinib,,,0.0325738478208323,0.04496495798230171,train
MDA-MB-231,Erlotinib,,,,0.03398607671260834,train
KMS-11,Erlotinib,,,0.0,0.069994255900383,train
HCT 15,Erlotinib,,,0.0513580719604864,0.21772995591163635,train
BICR 56,Erlotinib,,,,0.07639891654253006,train
IGR-37,Erlotinib,,,0.0326273087860175,0.04955063387751579,train
SW1783,Erlotinib,,,,0.07435105741024017,train
UM-RC-2,Erlotinib,,,,0.06737039983272552,train
NCI-H1975,Erlotinib,,,0.0464013068654505,0.04585406184196472,train
Rh18,Erlotinib,,,,0.06737039983272552,train
U-87MG ATCC,Erlotinib,,,0.0,0.05548113211989403,train
KYSE-150,Erlotinib,,,0.0819979299467457,0.06737039983272552,train
HCC202,Erlotinib,,,,0.03906317427754402,train
COLO 849,Erlotinib,,,,0.0466952882707119,train
LS180,Erlotinib,,,,0.1843518167734146,train
NCI-H1703,Erlotinib,,,0.0569925607990749,0.051640938967466354,train
NCI-H2052,Erlotinib,,,0.0832065598621997,0.069994255900383,train
COLO 679,Erlotinib,,,0.0172851774931118,0.0466952882707119,train
NCI-H1650,Erlotinib,,,0.220793735361946,0.07312197983264923,train
SK-MEL-1,Erlotinib,,,,0.04683347046375275,train
HLF,Erlotinib,,,0.0197482195163892,0.06737039983272552,train
Mino,Erlotinib,,,0.123214185346362,0.06737039983272552,train
NCI-H526,Erlotinib,,,,0.07639891654253006,train
OC 314,Erlotinib,,,0.0414152166324963,0.06737039983272552,train
RERF-LC-Ad2,Erlotinib,,,,0.07537733763456345,train
KP-2,Erlotinib,,,0.0396461943962427,0.04496495798230171,train
NCI-H28,Erlotinib,,,0.269475623753143,0.069994255900383,train
AM-38,Erlotinib,,,,0.0466952882707119,train
HuT 78,Erlotinib,,,0.0,0.06737039983272552,train
COLO 201,Erlotinib,,,0.0207212995375924,0.06115701422095299,train
CAL-51,Erlotinib,,,,0.007529045455157757,train
Hs 822.T,Erlotinib,,,,0.069994255900383,train
KNS-81-FD,Erlotinib,,,0.0065135250637065,0.06737039983272552,train
NCI-H661,Erlotinib,,,0.0029913890869735,0.04441002756357193,train
HOS,Erlotinib,,,0.0,0.06005529686808586,train
COLO 684,Erlotinib,,,,0.07973798364400864,train
SW1463,Erlotinib,,,,0.07448853552341461,train
HCC827 GR5,Erlotinib,,,,0.06737039983272552,train
SNU-1214,Erlotinib,,,,0.042435791343450546,train
SCLC-21H,Erlotinib,,,,0.07757066190242767,train
SH-10-TC,Erlotinib,,,0.0300115489665035,0.04995281994342804,train
JVM-2,Erlotinib,,,,0.069994255900383,train
HCC1419,Erlotinib,,,,0.06737039983272552,train
SNU-719,Erlotinib,,,,0.06593689322471619,train
IGR-1,Erlotinib,,,,0.0466952882707119,train
HCC2157,Erlotinib,,,,0.06737039983272552,train
ST486,Erlotinib,,,,0.06737039983272552,train
SW1088,Erlotinib,,,0.0501817048387286,0.0624723806977272,train
NCI-H322,Erlotinib,,,0.305784120047208,0.06737039983272552,train
SK-MEL-2,Erlotinib,,,0.0,0.06737039983272552,train
RERF-LC-MS,Erlotinib,,,0.0,0.06737039983272552,train
LN-18,Erlotinib,,,0.0657183372035689,0.048023030161857605,train
HPAC,Erlotinib,,,0.0644894115874022,0.04931515455245972,train
SNU-886,Erlotinib,,,,0.06737039983272552,train
DMS 79,Erlotinib,,,,0.07757066190242767,train
SNU-182,Erlotinib,,,0.126462530716505,0.07639891654253006,train
NCI-H660,Erlotinib,,,,0.04852505773305893,train
OCI-Ly19,Erlotinib,,,,0.069994255900383,train
KP-1N,Erlotinib,,,0.0231270403970665,0.04931515455245972,train
SR,Erlotinib,,,,0.06737039983272552,train
23132/87,Erlotinib,,,,0.069994255900383,train
NCI-H1838,Erlotinib,,,,0.06005529686808586,train
A-498,Erlotinib,,,,0.02386605367064476,train
ALL-SIL,Erlotinib,,,0.0796000295460968,0.069994255900383,train
DU4475,Erlotinib,,,,0.04026046022772789,train
CAL-33,Erlotinib,,,,0.04585406184196472,train
Hs 934.T,Erlotinib,,,,0.069994255900383,train
LOU-NH91,Erlotinib,,,0.146030125411316,0.027649927884340286,train
NCI-H854,Erlotinib,,,,0.04955063387751579,train
RERF-GC-1B,Erlotinib,,,0.0858973257371469,0.11643099784851074,train
SCC-15,Erlotinib,,,,0.06737039983272552,train
JVM-3,Erlotinib,,,0.112902060411961,0.0466952882707119,train
ONCO-DG-1,Erlotinib,,,0.142880133312072,0.06737039983272552,train
253J,Erlotinib,,,,0.026749953627586365,train
UACC-893,Erlotinib,,,,0.03906317427754402,train
JM-1,Erlotinib,,,0.0363750000000003,0.069994255900383,train
SNU-410,Erlotinib,,,,0.04496495798230171,train
U-BLC1,Erlotinib,,,,0.06737039983272552,train
MHH-CALL-4,Erlotinib,,,,0.08308731764554977,train
SNU-119,Erlotinib,,,,0.05134822055697441,train
JHOC-5,Erlotinib,,,,0.069994255900383,train
CML-T1,Erlotinib,,,,0.101548932492733,train
MHH-CALL-2,Erlotinib,,,,0.06398186087608337,train
DV-90,Erlotinib,,,0.145650783489382,0.1504044085741043,train
MOG-G-UVW,Erlotinib,,,,0.05725923925638199,train
RCH-ACV,Erlotinib,,,,0.07748939096927643,train
HRT-18,Erlotinib,,,,0.2589409649372101,train
CMK-86,Erlotinib,,,0.0731526974712473,0.069994255900383,train
NCI-H1092,Erlotinib,,,0.0,0.07312197983264923,train
SK-LMS-1,Erlotinib,,,0.0986029758746453,0.06005529686808586,train
SK-N-FI,Erlotinib,,,0.0,0.06737039983272552,train
MKN1,Erlotinib,,,,0.0246005579829216,train
AN3-CA,Erlotinib,,,0.0336364536691071,0.10149390995502472,train
IM95,Erlotinib,,,,0.02667207084596157,train
TT,Erlotinib,,,,0.06006483733654022,train
NCI-H1792,Erlotinib,,,0.0354342546126242,0.04496495798230171,train
SaOS-2,Erlotinib,,,0.0053370879909102,0.047781798988580704,train
SK-MEL-3,Erlotinib,,,,0.04955063387751579,train
NCI-H2342,Erlotinib,,,,0.06298402696847916,train
HT-29,Erlotinib,,,0.0008752056595092,0.013235724531114101,train
NCI-H2228,Erlotinib,,,0.111220297000768,0.06737039983272552,train
NCI-H358,Erlotinib,,,0.188750461482114,0.08308731764554977,train
SK-MEL-30,Erlotinib,,,0.0053500624689049,0.0028555921744555235,train
647V,Erlotinib,,,,0.06737039983272552,train
GDM-1,Erlotinib,,,,0.069994255900383,train
AU565,Erlotinib,,,0.0466214596035104,0.06737039983272552,train
HCC1359,Erlotinib,,,,0.06005529686808586,train
HT115,Erlotinib,,,,0.1929297149181366,train
ES-2,Erlotinib,,,0.0207823472235324,0.04955063387751579,train
Li-7,Erlotinib,,,,0.069994255900383,train
NCI-H2073,Erlotinib,,,,0.06737039983272552,train
OCUM-1,Erlotinib,,,0.0,0.069994255900383,train
Namalwa,Erlotinib,,,,0.042435791343450546,train
ME-1 [Human leukemia],Erlotinib,,,,0.069994255900383,train
SLR23,Erlotinib,,,,0.06737039983272552,train
COLO 800,Erlotinib,,,,0.0466952882707119,train
YAPC,Erlotinib,,,,0.04496495798230171,train
NCI-H1793,Erlotinib,,,0.142220559643126,0.09666260331869125,train
MG-63,Erlotinib,,,0.0061146008053855,0.069994255900383,train
COLO 818,Erlotinib,,,,0.04921099543571472,train
22Rv1,Erlotinib,,,0.0050320973958801,0.05885227769613266,train
SLR26,Erlotinib,,,,0.06737039983272552,train
SHP-77,Erlotinib,,,0.0,0.04931515455245972,train
143B,Erlotinib,,,,0.04931515455245972,train
MFE-280,Erlotinib,,,0.122081595813216,0.027649927884340286,train
SNU-685,Erlotinib,,,,0.07757066190242767,train
BL-70,Erlotinib,,,0.0071939968305693,0.06737039983272552,train
CAMA-1,Erlotinib,,,0.0157565200587637,0.05694343149662018,train
NCI-H23,Erlotinib,,,0.0122367471885851,0.02001003734767437,train
ACCS,Erlotinib,,,,0.07639891654253006,train
CAL-12T,Erlotinib,,,0.282588685784174,0.06585986912250519,train
HuP-T4,Erlotinib,,,0.167535443444042,0.0626179501414299,train
KP-4,Erlotinib,,,0.0227589220206098,0.04931515455245972,train
L-1236,Erlotinib,,,,0.06225641816854477,train
K-562,Erlotinib,,,,0.06737039983272552,train
MHH-NB-11,Erlotinib,,,,0.069994255900383,train
HEC-251,Erlotinib,,,0.0692984705132535,0.23399917781352997,train
HCC4006,Erlotinib,,,0.492663395066886,0.069994255900383,train
NCI-H2444,Erlotinib,,,0.0568650212005285,0.04995281994342804,train
Hs 742.T,Erlotinib,,,,0.069994255900383,train
LCLC-103H,Erlotinib,,,0.0185216437044789,0.06005529686808586,train
OCI-AML-2,Erlotinib,,,0.0296574900079058,0.069994255900383,train
VMRC-LCD,Erlotinib,,,9.30474122692297e-16,0.06737039983272552,train
JHOS-4,Erlotinib,,,0.12377795580422,0.06737039983272552,train
KG-1-C,Erlotinib,,,,0.0466952882707119,train
MCAS,Erlotinib,,,0.028530477754127,0.033954329788684845,train
MHH-ES-1,Erlotinib,,,0.0877176325400873,0.06005529686808586,train
NCI-H596,Erlotinib,,,,0.027649927884340286,train
CAL-120,Erlotinib,,,,0.07757066190242767,train
NCI-H226,Erlotinib,,,0.0059545026920058,0.06006483733654022,train
NCI-H684,Erlotinib,,,,0.09581900388002396,train
DBTRG-05MG,Erlotinib,,,0.0295293703939529,0.03178950026631355,train
NCI-H209,Erlotinib,,,,0.07266630977392197,train
SEM,Erlotinib,,,,0.04063026234507561,train
HEL,Erlotinib,,,,0.0840524286031723,train
MDA-MB-175-VII,Erlotinib,,,0.157212631566185,0.06737039983272552,train
NCI-H1573,Erlotinib,,,0.154964829446517,0.09314262866973877,train
Hs 618.T,Erlotinib,,,,0.069994255900383,train
TYK-nu,Erlotinib,,,7.598553230877321e-15,0.05134822055697441,train
HDQ-P1,Erlotinib,,,0.204718307811704,0.06737039983272552,train
CL-14,Erlotinib,,,,0.0840524286031723,train
CMK,Erlotinib,,,,0.048023030161857605,train
COV644,Erlotinib,,,,0.069994255900383,train
SNU-1066,Erlotinib,,,,0.07757066190242767,train
RD-ES,Erlotinib,,,,0.06737039983272552,train
PLC/PRF/5,Erlotinib,,,0.0886662101862819,0.04989289119839668,train
SLR20,Erlotinib,,,,0.06737039983272552,train
TOV-112D,Erlotinib,,,0.0845724147706257,0.06737039983272552,train
Hs 255.T,Erlotinib,,,,0.06737039983272552,train
NCI-H810,Erlotinib,,,0.0,0.06737039983272552,train
Hs 737.T,Erlotinib,,,,0.069994255900383,train
NCI-H441,Erlotinib,,,0.0361416593151064,0.04496495798230171,train
GSS,Erlotinib,,,,0.022941574454307556,train
NCI-H1048,Erlotinib,,,0.031623024411141,0.027649927884340286,train
PrEC LH,Erlotinib,,,,0.06737039983272552,train
SK-OV-3,Erlotinib,,,0.0792475338990637,0.016080282628536224,train
LS411N,Erlotinib,,,0.0119201349143826,0.13869789242744446,train
GCIY,Erlotinib,,,0.165499085189246,0.06005529686808586,train
TE-9,Erlotinib,,,0.0809057812802422,0.06737039983272552,train
BEN,Erlotinib,,,,0.027649927884340286,train
BxPC-3,Erlotinib,,,0.11221767317599,0.06737039983272552,train
Hs 936.T,Erlotinib,,,0.0146312556470704,0.03070363588631153,train
SNU-324,Erlotinib,,,,0.03422034904360771,train
BICR 22,Erlotinib,,,,0.06737039983272552,train
LMSU,Erlotinib,,,,0.06737039983272552,train
U-178MG,Erlotinib,,,,0.06737039983272552,train
NCI-H2009,Erlotinib,,,0.0812374464357929,0.04496495798230171,train
HT,Erlotinib,,,0.0,0.07314600795507431,train
U266B1,Erlotinib,,,,0.010725989006459713,train
NCI-H1869,Erlotinib,,,0.152424158416781,0.06737039983272552,train
KYSE-140,Erlotinib,,,0.290069558925785,0.07312197983264923,train
NCI-H1944,Erlotinib,,,0.105103912944344,0.050273727625608444,train
BT-474,Erlotinib,,,0.0537926082643491,0.01846078597009182,train
COLO 792,Erlotinib,,,,0.0449707917869091,train
CAL-85-1,Erlotinib,,,0.285999109686882,0.06737039983272552,train
IPC-298,Erlotinib,,,0.0528985627972757,0.042435791343450546,train
NCI-H292,Erlotinib,,,,0.06737039983272552,train
RMG-I,Erlotinib,,,,0.069994255900383,train
HEK TE,Erlotinib,,,,0.06737039983272552,train
SK-BR-3,Erlotinib,,,0.0598540720517569,0.06737039983272552,train
SiMa,Erlotinib,,,0.0,0.03422034904360771,train
SU.86.86,Erlotinib,,,0.0552695916589043,0.04496495798230171,train
CPC-N,Erlotinib,,,,0.06737039983272552,train
RT-4,Erlotinib,,,0.16739683663155,0.04852505773305893,train
COLO 699,Erlotinib,,,0.0150247110276725,0.06737039983272552,train
SF295,Erlotinib,,,0.0548661332673498,0.05694343149662018,train
OVCAR-8,Erlotinib,,,,0.04496495798230171,train
NH-6,Erlotinib,,,,0.069994255900383,train
CL-34,Erlotinib,,,,0.06158886104822159,train
JIMT-1,Erlotinib,,,,0.027649927884340286,train
DAN-G,Erlotinib,,,,0.04931515455245972,train
A3/Kawakami,Erlotinib,,,,0.069994255900383,train
NCI-H1581,Erlotinib,,,0.0,0.07757066190242767,train
BDCM,Erlotinib,,,0.0132267808987782,0.069994255900383,train
COR-L24,Erlotinib,,,,0.07757066190242767,train
NCI-H146,Erlotinib,,,,0.069994255900383,train
MOG-G-CCM,Erlotinib,,,0.0,0.06737039983272552,train
LoVo,Erlotinib,,,,0.06280485540628433,train
SNB-19,Erlotinib,,,,0.06737039983272552,train
ACC-MESO-1,Erlotinib,,,,0.07657083868980408,train
HEC-151,Erlotinib,,,0.243795907921615,0.21544820070266724,train
HN,Erlotinib,,,,0.06737039983272552,train
HMC-1-8,Erlotinib,,,0.0194228408584924,0.04496495798230171,train
RERF-LC-Sq1,Erlotinib,,,,0.03585371747612953,train
NALM-1,Erlotinib,,,,0.069994255900383,train
JJN-3,Erlotinib,,,,0.069994255900383,train
SLR24,Erlotinib,,,,0.06737039983272552,train
